,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude,Location
0,General,4.5343478260869565,5.1552173913043475,4.8621739130434785,12.091304347826087,13.785652173913043,13.055217391304348,29.200434782608696,30.53478260869565,29.95695652173913,12612.0,30.9293211,75.5004841,Punjab
1,OBC,2.1026086956521737,1.9078260869565216,1.967826086956522,4.1152173913043475,5.052608695652174,4.5886956521739135,3.2643478260869565,4.288260869565217,3.6917391304347826,12612.0,30.9293211,75.5004841,Punjab
2,Overall,2.3400000000000003,2.6530434782608694,2.506521739130435,7.576521739130435,8.946521739130436,8.32304347826087,16.18130434782609,18.023478260869567,17.200434782608696,12612.0,30.9293211,75.5004841,Punjab
3,SC,1.1056521739130434,1.2404347826086954,1.1417391304347826,4.039565217391305,4.5169565217391305,4.290869565217391,4.601304347826087,4.7156521739130435,4.654782608695652,12612.0,30.9293211,75.5004841,Punjab
4,ST,17.551739130434783,21.338260869565215,23.663478260869564,11.38695652173913,15.634782608695653,13.312608695652173,5.030869565217391,11.031304347826087,11.520869565217392,12612.0,30.9293211,75.5004841,Punjab
