,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude,Location
0,General,13.896666666666667,16.091666666666665,15.015,12.341666666666669,12.976666666666667,12.660000000000002,16.544999999999998,20.146666666666665,18.263333333333332,12803.5,27.601029,88.454136387,Sikkim
1,OBC,15.515,15.604999999999999,15.565,16.711666666666666,17.403333333333332,17.095,22.186666666666667,22.083333333333332,22.116666666666664,12803.5,27.601029,88.454136387,Sikkim
2,Overall,13.491666666666667,14.81,14.19,14.395000000000001,14.888333333333334,14.648333333333333,18.268333333333334,20.779999999999998,19.486666666666668,12803.5,27.601029,88.454136387,Sikkim
3,SC,13.798333333333332,12.863333333333335,13.203333333333333,14.450000000000001,15.295,14.82,21.36666666666667,22.918333333333333,21.456666666666667,12803.5,27.601029,88.454136387,Sikkim
4,ST,11.293333333333331,13.893333333333333,12.695,12.700000000000001,13.038333333333334,12.865,16.208333333333332,20.133333333333333,18.051666666666666,12803.5,27.601029,88.454136387,Sikkim
