DNo,Location,Social Category,Income,prim_Girls_social_category,prim_Girls_income,prim_Boys_social_category,prim_Boys_income,prim_Overall_social_category,prim_Overall_income,upPrim_Girls_social_category,upPrim_Girls_income,upPrim_Boys_social_category,upPrim_Boys_income,upPrim_Overall_social_category,upPrim_Overall_income,snr_Girls_social_category,snr_Girls_income,snr_Boys_social_category,snr_Boys_income,snr_Overall_social_category,snr_Overall_income
10004,GUNTUR,General,High,0.050019327318295836,99.94997978210449,0.050019327318295836,99.94997978210449,0.050019327318295836,99.94997978210449,0.050019327318295836,99.94997978210449,0.050019327318295836,99.94997978210449,0.050019327318295836,99.94997978210449,0.050019327318295836,99.94997978210449,0.050019327318295836,99.94997978210449,0.050019327318295836,99.94997978210449
10004,GUNTUR,OBC,High,99.8632148723118,0.13678669929504395,99.8632148723118,0.13678669929504395,99.8632148723118,0.13678669929504395,99.8632148723118,0.13678669929504395,99.8632148723118,0.13678669929504395,99.8632148723118,0.13678669929504395,99.8632148723118,0.13678669929504395,99.8632148723118,0.13678669929504395,99.8632148723118,0.13678669929504395
10004,GUNTUR,SC,High,0.07672079955227673,99.92327690124512,0.07672079955227673,99.92327690124512,0.07672079955227673,99.92327690124512,0.07672079955227673,99.92327690124512,0.07672079955227673,99.92327690124512,0.07672079955227673,99.92327690124512,0.07672079955227673,99.92327690124512,0.07672079955227673,99.92327690124512,0.07672079955227673,99.92327690124512
10004,GUNTUR,ST,High,0.09394246153533459,99.9060571193695,0.09394246153533459,99.9060571193695,0.09394246153533459,99.9060571193695,0.09394246153533459,99.9060571193695,0.09394246153533459,99.9060571193695,0.09394246153533459,99.9060571193695,0.09394246153533459,99.9060571193695,0.09394246153533459,99.9060571193695,0.09394246153533459,99.9060571193695
10004,GUNTUR,Overall,High,94.82781812548637,5.172181129455566,94.82781812548637,5.172181129455566,94.82781812548637,5.172181129455566,94.82781812548637,5.172181129455566,94.82781812548637,5.172181129455566,94.82781812548637,5.172181129455566,94.82781812548637,5.172181129455566,94.82781812548637,5.172181129455566,94.82781812548637,5.172181129455566
10005,KADAPA,General,High,0.04838119784835726,99.9516248703003,0.04838119784835726,99.9516248703003,0.04838119784835726,99.9516248703003,0.04838119784835726,99.9516248703003,0.04838119784835726,99.9516248703003,0.04838119784835726,99.9516248703003,0.04838119784835726,99.9516248703003,0.04838119784835726,99.9516248703003,0.04838119784835726,99.9516248703003
10005,KADAPA,OBC,High,99.83555192593485,0.16445517539978027,99.83555192593485,0.16445517539978027,99.83555192593485,0.16445517539978027,99.83555192593485,0.16445517539978027,99.83555192593485,0.16445517539978027,99.83555192593485,0.16445517539978027,99.83555192593485,0.16445517539978027,99.83555192593485,0.16445517539978027,99.83555192593485,0.16445517539978027
10005,KADAPA,SC,High,98.60569024458528,1.3943076133728027,98.60569024458528,1.3943076133728027,98.60569024458528,1.3943076133728027,98.60569024458528,1.3943076133728027,98.60569024458528,1.3943076133728027,98.60569024458528,1.3943076133728027,98.60569024458528,1.3943076133728027,98.60569024458528,1.3943076133728027,98.60569024458528,1.3943076133728027
10005,KADAPA,ST,High,0.043658007052727044,99.95633959770203,0.043658007052727044,99.95633959770203,0.043658007052727044,99.95633959770203,0.043658007052727044,99.95633959770203,0.043658007052727044,99.95633959770203,0.043658007052727044,99.95633959770203,0.043658007052727044,99.95633959770203,0.043658007052727044,99.95633959770203,0.043658007052727044,99.95633959770203
10005,KADAPA,Overall,High,0.11800937354564667,99.8819887638092,0.11800937354564667,99.8819887638092,0.11800937354564667,99.8819887638092,0.11800937354564667,99.8819887638092,0.11800937354564667,99.8819887638092,0.11800937354564667,99.8819887638092,0.11800937354564667,99.8819887638092,0.11800937354564667,99.8819887638092,0.11800937354564667,99.8819887638092
10006,KRISHNA,General,High,99.26350493915379,0.7364928722381592,99.26350493915379,0.7364928722381592,99.26350493915379,0.7364928722381592,99.26350493915379,0.7364928722381592,99.26350493915379,0.7364928722381592,99.26350493915379,0.7364928722381592,99.26350493915379,0.7364928722381592,99.26350493915379,0.7364928722381592,99.26350493915379,0.7364928722381592
10006,KRISHNA,OBC,High,0.2591322176158428,99.74086880683899,0.2591322176158428,99.74086880683899,0.2591322176158428,99.74086880683899,0.2591322176158428,99.74086880683899,0.2591322176158428,99.74086880683899,0.2591322176158428,99.74086880683899,0.2591322176158428,99.74086880683899,0.2591322176158428,99.74086880683899,0.2591322176158428,99.74086880683899
10006,KRISHNA,SC,High,98.59576420858502,1.4042437076568604,98.59576420858502,1.4042437076568604,98.59576420858502,1.4042437076568604,98.59576420858502,1.4042437076568604,98.59576420858502,1.4042437076568604,98.59576420858502,1.4042437076568604,98.59576420858502,1.4042437076568604,98.59576420858502,1.4042437076568604,98.59576420858502,1.4042437076568604
10006,KRISHNA,ST,High,0.014072076010052115,99.98592138290405,0.014072076010052115,99.98592138290405,0.014072076010052115,99.98592138290405,0.014072076010052115,99.98592138290405,0.014072076010052115,99.98592138290405,0.014072076010052115,99.98592138290405,0.014072076010052115,99.98592138290405,0.014072076010052115,99.98592138290405,0.014072076010052115,99.98592138290405
10006,KRISHNA,Overall,High,0.012029559002257884,99.98797178268433,0.012029559002257884,99.98797178268433,0.012029559002257884,99.98797178268433,0.012029559002257884,99.98797178268433,0.012029559002257884,99.98797178268433,0.012029559002257884,99.98797178268433,0.012029559002257884,99.98797178268433,0.012029559002257884,99.98797178268433,0.012029559002257884,99.98797178268433
10007,KURNOOL,General,High,99.43649461492896,0.563502311706543,99.43649461492896,0.563502311706543,99.43649461492896,0.563502311706543,99.43649461492896,0.563502311706543,99.43649461492896,0.563502311706543,99.43649461492896,0.563502311706543,99.43649461492896,0.563502311706543,99.43649461492896,0.563502311706543,99.43649461492896,0.563502311706543
10007,KURNOOL,OBC,High,1.248563639819622,98.75143766403198,1.248563639819622,98.75143766403198,1.248563639819622,98.75143766403198,1.248563639819622,98.75143766403198,1.248563639819622,98.75143766403198,1.248563639819622,98.75143766403198,1.248563639819622,98.75143766403198,1.248563639819622,98.75143766403198,1.248563639819622,98.75143766403198
10007,KURNOOL,SC,High,0.1715806545689702,99.82841610908508,0.1715806545689702,99.82841610908508,0.1715806545689702,99.82841610908508,0.1715806545689702,99.82841610908508,0.1715806545689702,99.82841610908508,0.1715806545689702,99.82841610908508,0.1715806545689702,99.82841610908508,0.1715806545689702,99.82841610908508,0.1715806545689702,99.82841610908508
10007,KURNOOL,ST,High,99.4836532510817,0.5163431167602539,99.4836532510817,0.5163431167602539,99.4836532510817,0.5163431167602539,99.4836532510817,0.5163431167602539,99.4836532510817,0.5163431167602539,99.4836532510817,0.5163431167602539,99.4836532510817,0.5163431167602539,99.4836532510817,0.5163431167602539,99.4836532510817,0.5163431167602539
10007,KURNOOL,Overall,High,98.64408290013671,1.3559162616729736,98.64408290013671,1.3559162616729736,98.64408290013671,1.3559162616729736,98.64408290013671,1.3559162616729736,98.64408290013671,1.3559162616729736,98.64408290013671,1.3559162616729736,98.64408290013671,1.3559162616729736,98.64408290013671,1.3559162616729736,98.64408290013671,1.3559162616729736
10008,NELLORE,General,High,99.75008841138333,0.24991631507873535,99.75008841138333,0.24991631507873535,99.75008841138333,0.24991631507873535,99.75008841138333,0.24991631507873535,99.75008841138333,0.24991631507873535,99.75008841138333,0.24991631507873535,99.75008841138333,0.24991631507873535,99.75008841138333,0.24991631507873535,99.75008841138333,0.24991631507873535
10008,NELLORE,OBC,High,0.01575144851813093,99.98424053192139,0.01575144851813093,99.98424053192139,0.01575144851813093,99.98424053192139,0.01575144851813093,99.98424053192139,0.01575144851813093,99.98424053192139,0.01575144851813093,99.98424053192139,0.01575144851813093,99.98424053192139,0.01575144851813093,99.98424053192139,0.01575144851813093,99.98424053192139
10008,NELLORE,SC,High,99.32444342412055,0.6755530834197998,99.32444342412055,0.6755530834197998,99.32444342412055,0.6755530834197998,99.32444342412055,0.6755530834197998,99.32444342412055,0.6755530834197998,99.32444342412055,0.6755530834197998,99.32444342412055,0.6755530834197998,99.32444342412055,0.6755530834197998,99.32444342412055,0.6755530834197998
10008,NELLORE,ST,High,99.52940898947418,0.4705965518951416,99.52940898947418,0.4705965518951416,99.52940898947418,0.4705965518951416,99.52940898947418,0.4705965518951416,99.52940898947418,0.4705965518951416,99.52940898947418,0.4705965518951416,99.52940898947418,0.4705965518951416,99.52940898947418,0.4705965518951416,99.52940898947418,0.4705965518951416
10008,NELLORE,Overall,High,0.3007509745657444,99.69924688339233,0.3007509745657444,99.69924688339233,0.3007509745657444,99.69924688339233,0.3007509745657444,99.69924688339233,0.3007509745657444,99.69924688339233,0.3007509745657444,99.69924688339233,0.3007509745657444,99.69924688339233,0.3007509745657444,99.69924688339233,0.3007509745657444,99.69924688339233
10009,PRAKASAM,General,High,0.014848097634967417,99.98514652252197,0.014848097634967417,99.98514652252197,0.014848097634967417,99.98514652252197,0.014848097634967417,99.98514652252197,0.014848097634967417,99.98514652252197,0.014848097634967417,99.98514652252197,0.014848097634967417,99.98514652252197,0.014848097634967417,99.98514652252197,0.014848097634967417,99.98514652252197
10009,PRAKASAM,OBC,High,0.406690314412117,99.59331154823303,0.406690314412117,99.59331154823303,0.406690314412117,99.59331154823303,0.406690314412117,99.59331154823303,0.406690314412117,99.59331154823303,0.406690314412117,99.59331154823303,0.406690314412117,99.59331154823303,0.406690314412117,99.59331154823303,0.406690314412117,99.59331154823303
10009,PRAKASAM,SC,High,0.0005536090156965656,99.99945163726807,0.0005536090156965656,99.99945163726807,0.0005536090156965656,99.99945163726807,0.0005536090156965656,99.99945163726807,0.0005536090156965656,99.99945163726807,0.0005536090156965656,99.99945163726807,0.0005536090156965656,99.99945163726807,0.0005536090156965656,99.99945163726807,0.0005536090156965656,99.99945163726807
10009,PRAKASAM,ST,High,99.76248936727643,0.23750662803649902,99.76248936727643,0.23750662803649902,99.76248936727643,0.23750662803649902,99.76248936727643,0.23750662803649902,99.76248936727643,0.23750662803649902,99.76248936727643,0.23750662803649902,99.76248936727643,0.23750662803649902,99.76248936727643,0.23750662803649902,99.76248936727643,0.23750662803649902
10009,PRAKASAM,Overall,High,0.018851846107281744,99.98114705085754,0.018851846107281744,99.98114705085754,0.018851846107281744,99.98114705085754,0.018851846107281744,99.98114705085754,0.018851846107281744,99.98114705085754,0.018851846107281744,99.98114705085754,0.018851846107281744,99.98114705085754,0.018851846107281744,99.98114705085754,0.018851846107281744,99.98114705085754
10010,SRIKAKULAM,General,High,99.59067474119365,0.4093289375305176,99.59067474119365,0.4093289375305176,99.59067474119365,0.4093289375305176,99.59067474119365,0.4093289375305176,99.59067474119365,0.4093289375305176,99.59067474119365,0.4093289375305176,99.59067474119365,0.4093289375305176,99.59067474119365,0.4093289375305176,99.59067474119365,0.4093289375305176
10010,SRIKAKULAM,OBC,High,0.010730085341492668,99.98927116394043,0.010730085341492668,99.98927116394043,0.010730085341492668,99.98927116394043,0.010730085341492668,99.98927116394043,0.010730085341492668,99.98927116394043,0.010730085341492668,99.98927116394043,0.010730085341492668,99.98927116394043,0.010730085341492668,99.98927116394043,0.010730085341492668,99.98927116394043
10010,SRIKAKULAM,SC,High,99.947624001652,0.05237460136413574,99.947624001652,0.05237460136413574,99.947624001652,0.05237460136413574,99.947624001652,0.05237460136413574,99.947624001652,0.05237460136413574,99.947624001652,0.05237460136413574,99.947624001652,0.05237460136413574,99.947624001652,0.05237460136413574,99.947624001652,0.05237460136413574
10010,SRIKAKULAM,ST,High,99.82448526425287,0.17551183700561523,99.82448526425287,0.17551183700561523,99.82448526425287,0.17551183700561523,99.82448526425287,0.17551183700561523,99.82448526425287,0.17551183700561523,99.82448526425287,0.17551183700561523,99.82448526425287,0.17551183700561523,99.82448526425287,0.17551183700561523,99.82448526425287,0.17551183700561523
10010,SRIKAKULAM,Overall,High,0.08581022266298532,99.91419315338135,0.08581022266298532,99.91419315338135,0.08581022266298532,99.91419315338135,0.08581022266298532,99.91419315338135,0.08581022266298532,99.91419315338135,0.08581022266298532,99.91419315338135,0.08581022266298532,99.91419315338135,0.08581022266298532,99.91419315338135,0.08581022266298532,99.91419315338135
10011,VISAKHAPATNAM,General,High,99.80632058577612,0.19368529319763184,99.80632058577612,0.19368529319763184,99.80632058577612,0.19368529319763184,99.80632058577612,0.19368529319763184,99.80632058577612,0.19368529319763184,99.80632058577612,0.19368529319763184,99.80632058577612,0.19368529319763184,99.80632058577612,0.19368529319763184,99.80632058577612,0.19368529319763184
10011,VISAKHAPATNAM,OBC,High,97.55897838622332,2.44101881980896,97.55897838622332,2.44101881980896,97.55897838622332,2.44101881980896,97.55897838622332,2.44101881980896,97.55897838622332,2.44101881980896,97.55897838622332,2.44101881980896,97.55897838622332,2.44101881980896,97.55897838622332,2.44101881980896,97.55897838622332,2.44101881980896
10011,VISAKHAPATNAM,SC,High,0.04755580157507211,99.9524474143982,0.04755580157507211,99.9524474143982,0.04755580157507211,99.9524474143982,0.04755580157507211,99.9524474143982,0.04755580157507211,99.9524474143982,0.04755580157507211,99.9524474143982,0.04755580157507211,99.9524474143982,0.04755580157507211,99.9524474143982,0.04755580157507211,99.9524474143982
10011,VISAKHAPATNAM,ST,High,99.2954638786614,0.7045328617095947,99.2954638786614,0.7045328617095947,99.2954638786614,0.7045328617095947,99.2954638786614,0.7045328617095947,99.2954638786614,0.7045328617095947,99.2954638786614,0.7045328617095947,99.2954638786614,0.7045328617095947,99.2954638786614,0.7045328617095947,99.2954638786614,0.7045328617095947
10011,VISAKHAPATNAM,Overall,High,99.91844447795302,0.08155703544616699,99.91844447795302,0.08155703544616699,99.91844447795302,0.08155703544616699,99.91844447795302,0.08155703544616699,99.91844447795302,0.08155703544616699,99.91844447795302,0.08155703544616699,99.91844447795302,0.08155703544616699,99.91844447795302,0.08155703544616699,99.91844447795302,0.08155703544616699
10012,VIZIANAGARAM,General,High,0.03375772212166339,99.96623992919922,0.03375772212166339,99.96623992919922,0.03375772212166339,99.96623992919922,0.03375772212166339,99.96623992919922,0.03375772212166339,99.96623992919922,0.03375772212166339,99.96623992919922,0.03375772212166339,99.96623992919922,0.03375772212166339,99.96623992919922,0.03375772212166339,99.96623992919922
10012,VIZIANAGARAM,OBC,High,99.7195889474824,0.28041601181030273,99.7195889474824,0.28041601181030273,99.7195889474824,0.28041601181030273,99.7195889474824,0.28041601181030273,99.7195889474824,0.28041601181030273,99.7195889474824,0.28041601181030273,99.7195889474824,0.28041601181030273,99.7195889474824,0.28041601181030273,99.7195889474824,0.28041601181030273
10012,VIZIANAGARAM,SC,High,0.09885242907330394,99.90113973617554,0.09885242907330394,99.90113973617554,0.09885242907330394,99.90113973617554,0.09885242907330394,99.90113973617554,0.09885242907330394,99.90113973617554,0.09885242907330394,99.90113973617554,0.09885242907330394,99.90113973617554,0.09885242907330394,99.90113973617554,0.09885242907330394,99.90113973617554
10012,VIZIANAGARAM,ST,High,98.75641269609332,1.2435853481292725,98.75641269609332,1.2435853481292725,98.75641269609332,1.2435853481292725,98.75641269609332,1.2435853481292725,98.75641269609332,1.2435853481292725,98.75641269609332,1.2435853481292725,98.75641269609332,1.2435853481292725,98.75641269609332,1.2435853481292725,98.75641269609332,1.2435853481292725
10012,VIZIANAGARAM,Overall,High,98.85875321924686,1.1412501335144043,98.85875321924686,1.1412501335144043,98.85875321924686,1.1412501335144043,98.85875321924686,1.1412501335144043,98.85875321924686,1.1412501335144043,98.85875321924686,1.1412501335144043,98.85875321924686,1.1412501335144043,98.85875321924686,1.1412501335144043,98.85875321924686,1.1412501335144043
10013,WESTGODAVARI,General,High,15.102693438529968,84.89730954170227,15.102693438529968,84.89730954170227,15.102693438529968,84.89730954170227,15.102693438529968,84.89730954170227,15.102693438529968,84.89730954170227,15.102693438529968,84.89730954170227,15.102693438529968,84.89730954170227,15.102693438529968,84.89730954170227,15.102693438529968,84.89730954170227
10013,WESTGODAVARI,OBC,High,0.10251952335238457,99.89748001098633,0.10251952335238457,99.89748001098633,0.10251952335238457,99.89748001098633,0.10251952335238457,99.89748001098633,0.10251952335238457,99.89748001098633,0.10251952335238457,99.89748001098633,0.10251952335238457,99.89748001098633,0.10251952335238457,99.89748001098633,0.10251952335238457,99.89748001098633
10013,WESTGODAVARI,SC,High,99.34479724615812,0.6552040576934814,99.34479724615812,0.6552040576934814,99.34479724615812,0.6552040576934814,99.34479724615812,0.6552040576934814,99.34479724615812,0.6552040576934814,99.34479724615812,0.6552040576934814,99.34479724615812,0.6552040576934814,99.34479724615812,0.6552040576934814,99.34479724615812,0.6552040576934814
10013,WESTGODAVARI,ST,High,83.96391272544861,16.03608727455139,83.96391272544861,16.03608727455139,83.96391272544861,16.03608727455139,83.96391272544861,16.03608727455139,83.96391272544861,16.03608727455139,83.96391272544861,16.03608727455139,83.96391272544861,16.03608727455139,83.96391272544861,16.03608727455139,83.96391272544861,16.03608727455139
10013,WESTGODAVARI,Overall,High,0.024568670778535306,99.97543692588806,0.024568670778535306,99.97543692588806,0.024568670778535306,99.97543692588806,0.024568670778535306,99.97543692588806,0.024568670778535306,99.97543692588806,0.024568670778535306,99.97543692588806,0.024568670778535306,99.97543692588806,0.024568670778535306,99.97543692588806,0.024568670778535306,99.97543692588806
10101,ArunachalPradesh,General,High,0.06911130039952695,99.93089437484741,0.06911130039952695,99.93089437484741,0.06911130039952695,99.93089437484741,0.06911130039952695,99.93089437484741,0.06911130039952695,99.93089437484741,0.06911130039952695,99.93089437484741,0.06911130039952695,99.93089437484741,0.06911130039952695,99.93089437484741,0.06911130039952695,99.93089437484741
10101,ArunachalPradesh,SC,High,99.82448526425287,0.17551183700561523,99.82448526425287,0.17551183700561523,99.82448526425287,0.17551183700561523,99.82448526425287,0.17551183700561523,99.82448526425287,0.17551183700561523,99.82448526425287,0.17551183700561523,99.82448526425287,0.17551183700561523,99.82448526425287,0.17551183700561523,99.82448526425287,0.17551183700561523
10101,ArunachalPradesh,ST,High,0.35317002329975367,99.64683055877686,0.35317002329975367,99.64683055877686,0.35317002329975367,99.64683055877686,0.35317002329975367,99.64683055877686,0.35317002329975367,99.64683055877686,0.35317002329975367,99.64683055877686,0.35317002329975367,99.64683055877686,0.35317002329975367,99.64683055877686,0.35317002329975367,99.64683055877686
10101,ArunachalPradesh,OBC,High,99.37241761945188,0.6275832653045654,99.37241761945188,0.6275832653045654,99.37241761945188,0.6275832653045654,99.37241761945188,0.6275832653045654,99.37241761945188,0.6275832653045654,99.37241761945188,0.6275832653045654,99.37241761945188,0.6275832653045654,99.37241761945188,0.6275832653045654,99.37241761945188,0.6275832653045654
10201,BAJALI,General,High,97.79532607644796,2.204674482345581,97.79532607644796,2.204674482345581,97.79532607644796,2.204674482345581,97.79532607644796,2.204674482345581,97.79532607644796,2.204674482345581,97.79532607644796,2.204674482345581,97.79532607644796,2.204674482345581,97.79532607644796,2.204674482345581,97.79532607644796,2.204674482345581
10201,BAJALI,OBC,High,0.025146285770460963,99.97485280036926,0.025146285770460963,99.97485280036926,0.025146285770460963,99.97485280036926,0.025146285770460963,99.97485280036926,0.025146285770460963,99.97485280036926,0.025146285770460963,99.97485280036926,0.025146285770460963,99.97485280036926,0.025146285770460963,99.97485280036926,0.025146285770460963,99.97485280036926
10201,BAJALI,SC,High,99.25718232989311,0.7428109645843506,99.25718232989311,0.7428109645843506,99.25718232989311,0.7428109645843506,99.25718232989311,0.7428109645843506,99.25718232989311,0.7428109645843506,99.25718232989311,0.7428109645843506,99.25718232989311,0.7428109645843506,99.25718232989311,0.7428109645843506,99.25718232989311,0.7428109645843506
10201,BAJALI,ST,High,0.14067018637433648,99.8593270778656,0.14067018637433648,99.8593270778656,0.14067018637433648,99.8593270778656,0.14067018637433648,99.8593270778656,0.14067018637433648,99.8593270778656,0.14067018637433648,99.8593270778656,0.14067018637433648,99.8593270778656,0.14067018637433648,99.8593270778656,0.14067018637433648,99.8593270778656
10201,BAJALI,Overall,High,47.68092930316925,52.31907367706299,47.68092930316925,52.31907367706299,47.68092930316925,52.31907367706299,47.68092930316925,52.31907367706299,47.68092930316925,52.31907367706299,47.68092930316925,52.31907367706299,47.68092930316925,52.31907367706299,47.68092930316925,52.31907367706299,47.68092930316925,52.31907367706299
10202,BAKSA,General,Low,0.021949163055978715,99.97804760932922,0.021949163055978715,99.97804760932922,0.021949163055978715,99.97804760932922,0.021949163055978715,99.97804760932922,0.021949163055978715,99.97804760932922,0.021949163055978715,99.97804760932922,0.021949163055978715,99.97804760932922,0.021949163055978715,99.97804760932922,0.021949163055978715,99.97804760932922
10202,BAKSA,OBC,Low,0.0010269593985867687,99.99897480010986,0.0010269593985867687,99.99897480010986,0.0010269593985867687,99.99897480010986,0.0010269593985867687,99.99897480010986,0.0010269593985867687,99.99897480010986,0.0010269593985867687,99.99897480010986,0.0010269593985867687,99.99897480010986,0.0010269593985867687,99.99897480010986,0.0010269593985867687,99.99897480010986
10202,BAKSA,SC,Low,0.7458338513970375,99.25416707992554,0.7458338513970375,99.25416707992554,0.7458338513970375,99.25416707992554,0.7458338513970375,99.25416707992554,0.7458338513970375,99.25416707992554,0.7458338513970375,99.25416707992554,0.7458338513970375,99.25416707992554,0.7458338513970375,99.25416707992554,0.7458338513970375,99.25416707992554
10202,BAKSA,ST,Low,99.32830007746816,0.671696662902832,99.32830007746816,0.671696662902832,99.32830007746816,0.671696662902832,99.32830007746816,0.671696662902832,99.32830007746816,0.671696662902832,99.32830007746816,0.671696662902832,99.32830007746816,0.671696662902832,99.32830007746816,0.671696662902832,99.32830007746816,0.671696662902832
10202,BAKSA,Overall,Low,99.45193477906287,0.5480587482452393,99.45193477906287,0.5480587482452393,99.45193477906287,0.5480587482452393,99.45193477906287,0.5480587482452393,99.45193477906287,0.5480587482452393,99.45193477906287,0.5480587482452393,99.45193477906287,0.5480587482452393,99.45193477906287,0.5480587482452393,99.45193477906287,0.5480587482452393
10203,BARPETA,General,High,66.83291494846344,33.1670880317688,66.83291494846344,33.1670880317688,66.83291494846344,33.1670880317688,66.83291494846344,33.1670880317688,66.83291494846344,33.1670880317688,66.83291494846344,33.1670880317688,66.83291494846344,33.1670880317688,66.83291494846344,33.1670880317688,66.83291494846344,33.1670880317688
