Location,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude,state_latitude,state_longitude
BASTER,OBC,0.0,0.0,0.0,0.57,0.0,0.22,5.28,6.63,5.95,10504,19.203262,81.933652,21.6637359,81.8406351
BASTER,SC,0.0,0.0,0.0,17.39,0.0,8.47,14.17,15.34,14.74,10504,19.203262,81.933652,21.6637359,81.8406351
BASTER,ST,2.41,1.83,2.11,4.99,6.69,5.84,12.86,17.37,15.09,10504,19.203262,81.933652,21.6637359,81.8406351
BASTER,Overall,0.99,0.36,0.67,4.99,4.86,4.92,11.02,13.44,12.22,10504,19.203262,81.933652,21.6637359,81.8406351
BEMETARA,General,2.08,14.01,8.27,12.36,16.01,14.38,1.2,12.13,7.47,10505,21.7140465,81.535504,21.6637359,81.8406351
BEMETARA,OBC,0.0,0.16,0.0,1.42,2.7,2.05,9.51,11.15,10.3,10505,21.7140465,81.535504,21.6637359,81.8406351
BEMETARA,SC,0.19,1.01,0.6,3.18,5.65,4.41,7.57,15.52,11.38,10505,21.7140465,81.535504,21.6637359,81.8406351
BEMETARA,ST,0.0,0.0,0.0,0.0,0.0,0.0,9.44,16.51,12.67,10505,21.7140465,81.535504,21.6637359,81.8406351
BEMETARA,Overall,0.0,0.6,0.0,1.91,3.74,2.82,8.85,12.25,10.5,10505,21.7140465,81.535504,21.6637359,81.8406351
BIJAPUR,General,14.17,5.42,9.48,14.29,21.09,17.77,0.0,0.0,0.0,10506,18.87839,80.7996,21.6637359,81.8406351
BIJAPUR,OBC,7.31,5.43,6.3,1.95,9.69,6.04,13.71,21.35,17.53,10506,18.87839,80.7996,21.6637359,81.8406351
BIJAPUR,SC,0.0,0.0,0.0,0.0,0.0,0.0,14.79,4.61,9.52,10506,18.87839,80.7996,21.6637359,81.8406351
BIJAPUR,ST,5.84,8.42,7.31,5.79,8.31,7.19,10.3,18.17,14.51,10506,18.87839,80.7996,21.6637359,81.8406351
BIJAPUR,Overall,4.63,7.05,5.99,4.68,8.0,6.5,10.54,17.48,14.2,10506,18.87839,80.7996,21.6637359,81.8406351
BILASPUR,General,0.0,0.05,0.0,6.15,1.69,3.84,1.56,0.37,0.94,10507,22.1309,82.19284,21.6637359,81.8406351
BILASPUR,OBC,0.0,0.0,0.0,2.22,3.29,2.76,8.99,10.05,9.51,10507,22.1309,82.19284,21.6637359,81.8406351
BILASPUR,SC,0.0,0.0,0.0,2.69,3.94,3.33,10.99,10.63,10.81,10507,22.1309,82.19284,21.6637359,81.8406351
BILASPUR,ST,0.0,0.0,0.0,4.24,8.35,6.34,12.75,15.79,14.17,10507,22.1309,82.19284,21.6637359,81.8406351
BILASPUR,Overall,0.0,0.0,0.0,3.1,4.03,3.57,9.28,9.86,9.56,10507,22.1309,82.19284,21.6637359,81.8406351
DANTEWADA,General,0.0,0.67,0.0,1.11,0.0,0.15,1.04,11.14,6.52,10508,18.8503,81.4131,21.6637359,81.8406351
DANTEWADA,OBC,0.0,0.0,0.0,0.09,2.51,1.32,8.62,4.92,6.82,10508,18.8503,81.4131,21.6637359,81.8406351
DANTEWADA,SC,0.0,0.0,0.0,0.0,1.12,0.0,18.41,22.82,20.45,10508,18.8503,81.4131,21.6637359,81.8406351
DANTEWADA,ST,7.48,6.38,6.88,6.95,4.57,5.67,13.93,13.05,13.48,10508,18.8503,81.4131,21.6637359,81.8406351
DANTEWADA,Overall,3.03,3.84,3.46,4.45,3.59,3.99,11.81,11.77,11.79,10508,18.8503,81.4131,21.6637359,81.8406351
DHAMTARI,General,3.46,1.98,2.69,0.0,2.41,0.0,0.0,3.41,0.0,10509,20.67545,81.59458,21.6637359,81.8406351
DHAMTARI,OBC,1.92,1.5,1.7,1.36,1.26,1.31,2.31,6.65,4.5,10509,20.67545,81.59458,21.6637359,81.8406351
DHAMTARI,SC,0.0,0.0,0.0,0.0,0.99,0.0,4.14,11.36,7.62,10509,20.67545,81.59458,21.6637359,81.8406351
DHAMTARI,ST,0.75,0.24,0.5,4.56,5.79,5.18,7.81,15.21,11.41,10509,20.67545,81.59458,21.6637359,81.8406351
DHAMTARI,Overall,1.49,0.98,1.24,1.55,2.49,2.02,3.48,9.04,6.26,10509,20.67545,81.59458,21.6637359,81.8406351
DURG,General,6.05,5.66,5.85,2.56,3.65,3.13,2.74,9.5,6.38,10510,21.1896499,81.2851077,21.6637359,81.8406351
DURG,OBC,0.0,0.1,0.0,0.89,3.11,2.02,5.45,8.5,6.94,10510,21.1896499,81.2851077,21.6637359,81.8406351
DURG,SC,0.17,0.99,0.59,3.23,6.17,4.71,6.02,9.34,7.62,10510,21.1896499,81.2851077,21.6637359,81.8406351
DURG,ST,1.96,1.27,1.61,3.41,5.26,4.36,4.27,6.76,5.48,10510,21.1896499,81.2851077,21.6637359,81.8406351
DURG,Overall,0.96,1.52,1.25,1.75,3.84,2.82,4.93,8.75,6.84,10510,21.1896499,81.2851077,21.6637359,81.8406351
GARIABAND,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10511,20.63323,82.06221,21.6637359,81.8406351
GARIABAND,OBC,0.0,0.09,0.0,3.88,1.85,2.86,5.05,9.01,7.04,10511,20.63323,82.06221,21.6637359,81.8406351
GARIABAND,SC,0.0,0.6,0.0,10.22,9.18,9.7,6.04,9.18,7.5,10511,20.63323,82.06221,21.6637359,81.8406351
GARIABAND,ST,1.42,1.28,1.36,6.63,8.41,7.52,13.6,16.21,14.85,10511,20.63323,82.06221,21.6637359,81.8406351
GARIABAND,Overall,0.0,0.03,0.0,5.51,5.02,5.26,7.93,11.16,9.51,10511,20.63323,82.06221,21.6637359,81.8406351
GOURELA PENDRA MARVAHI,General,0.58,0.0,0.26,6.94,8.94,8.04,8.38,12.56,10.59,10512,,,,
GOURELA PENDRA MARVAHI,OBC,0.0,0.0,0.0,1.84,2.33,2.09,5.28,9.16,7.19,10512,,,,
GOURELA PENDRA MARVAHI,SC,3.84,4.55,4.2,15.4,16.14,15.78,17.6,6.05,11.75,10512,,,,
GOURELA PENDRA MARVAHI,ST,2.48,2.37,2.42,3.11,6.05,4.55,12.18,21.66,16.55,10512,,,,
GOURELA PENDRA MARVAHI,Overall,1.13,1.01,1.07,3.84,5.9,4.88,10.43,16.12,13.15,10512,,,,
JANJGIR - CHAMPA,General,6.92,5.03,5.93,14.55,15.95,15.26,0.43,8.1,4.48,10513,21.6637359,81.8406351,21.6637359,81.8406351
JANJGIR - CHAMPA,OBC,0.0,0.34,0.15,2.23,2.89,2.57,6.33,9.64,7.96,10513,21.6637359,81.8406351,21.6637359,81.8406351
JANJGIR - CHAMPA,SC,0.1,1.08,0.61,3.01,3.18,3.09,6.98,10.46,8.73,10513,21.6637359,81.8406351,21.6637359,81.8406351
JANJGIR - CHAMPA,ST,0.59,0.0,0.18,4.25,8.7,6.51,14.3,14.6,14.45,10513,21.6637359,81.8406351,21.6637359,81.8406351
JANJGIR - CHAMPA,Overall,0.3,0.66,0.49,3.13,4.13,3.64,7.28,10.36,8.8,10513,21.6637359,81.8406351,21.6637359,81.8406351
JASHPUR,General,6.97,9.62,8.4,4.0,8.77,6.54,11.37,18.51,14.94,10514,21.6637359,81.8406351,21.6637359,81.8406351
JASHPUR,OBC,0.34,2.06,1.23,2.5,4.74,3.61,8.58,12.78,10.64,10514,21.6637359,81.8406351,21.6637359,81.8406351
JASHPUR,SC,0.0,0.0,0.0,2.19,9.4,5.82,10.3,15.09,12.53,10514,21.6637359,81.8406351,21.6637359,81.8406351
JASHPUR,ST,2.74,3.01,2.88,5.33,6.06,5.7,10.85,12.28,11.53,10514,21.6637359,81.8406351,21.6637359,81.8406351
JASHPUR,Overall,1.87,2.56,2.22,4.29,6.1,5.2,10.23,12.91,11.51,10514,21.6637359,81.8406351,21.6637359,81.8406351
KANKER,General,0.0,0.31,0.0,0.74,3.68,2.26,4.22,7.99,6.1,10515,20.26158,81.44037,21.6637359,81.8406351
KANKER,OBC,2.6,3.16,2.89,1.12,3.5,2.36,1.91,7.8,4.84,10515,20.26158,81.44037,21.6637359,81.8406351
KANKER,SC,0.0,0.0,0.0,8.21,12.78,10.51,13.85,16.67,15.2,10515,20.26158,81.44037,21.6637359,81.8406351
KANKER,ST,1.85,2.41,2.13,0.93,3.4,2.19,7.32,12.19,9.71,10515,20.26158,81.44037,21.6637359,81.8406351
KANKER,Overall,0.62,1.82,1.23,1.33,3.97,2.68,5.85,10.61,8.2,10515,20.26158,81.44037,21.6637359,81.8406351
KAWARDHA,General,4.86,2.88,3.83,8.54,5.3,6.9,6.35,0.0,2.52,10516,21.99019,81.34021,21.6637359,81.8406351
KAWARDHA,OBC,0.0,0.0,0.0,1.0,1.61,1.31,9.84,11.49,10.67,10516,21.99019,81.34021,21.6637359,81.8406351
KAWARDHA,SC,1.01,0.54,0.77,2.64,4.58,3.59,14.17,17.34,15.72,10516,21.99019,81.34021,21.6637359,81.8406351
KAWARDHA,ST,0.58,0.0,0.29,12.09,13.38,12.73,11.7,19.8,15.68,10516,21.99019,81.34021,21.6637359,81.8406351
KAWARDHA,Overall,0.13,0.0,0.0,3.79,4.59,4.18,10.72,13.28,11.99,10516,21.99019,81.34021,21.6637359,81.8406351
KONDAGAON,General,0.0,0.0,0.0,1.12,3.49,2.39,0.0,5.8,2.7,10517,19.5885769,81.6628742,21.6637359,81.8406351
KONDAGAON,OBC,0.0,0.6,0.0,3.52,2.83,3.18,8.01,12.22,10.13,10517,19.5885769,81.6628742,21.6637359,81.8406351
KONDAGAON,SC,0.0,0.0,0.0,0.0,3.12,0.0,0.0,13.1,4.77,10517,19.5885769,81.6628742,21.6637359,81.8406351
KONDAGAON,ST,2.34,1.98,2.16,4.51,5.01,4.76,9.16,13.45,11.18,10517,19.5885769,81.6628742,21.6637359,81.8406351
KONDAGAON,Overall,0.84,0.63,0.73,3.51,4.46,3.99,8.17,12.95,10.47,10517,19.5885769,81.6628742,21.6637359,81.8406351
KORBA,General,6.76,4.77,5.7,8.47,12.57,10.69,4.79,14.82,10.13,10518,22.337575,82.713103,21.6637359,81.8406351
KORBA,OBC,0.54,1.15,0.85,2.85,3.56,3.2,6.64,9.4,8.0,10518,22.337575,82.713103,21.6637359,81.8406351
KORBA,SC,0.0,0.0,0.0,3.5,3.68,3.59,6.5,9.59,8.02,10518,22.337575,82.713103,21.6637359,81.8406351
KORBA,ST,0.0,0.0,0.0,4.7,7.52,6.11,9.66,17.14,13.18,10518,22.337575,82.713103,21.6637359,81.8406351
KORBA,Overall,0.37,0.36,0.36,4.19,6.12,5.17,7.68,12.89,10.22,10518,22.337575,82.713103,21.6637359,81.8406351
KORIYA,General,7.38,7.55,7.47,9.62,10.55,10.11,11.22,7.66,9.32,10519,21.6637359,81.8406351,21.6637359,81.8406351
KORIYA,OBC,2.79,2.44,2.6,4.26,4.0,4.12,5.42,9.54,7.44,10519,21.6637359,81.8406351,21.6637359,81.8406351
KORIYA,SC,0.07,0.0,0.0,19.0,10.5,14.88,10.96,9.6,10.28,10519,21.6637359,81.8406351,21.6637359,81.8406351
KORIYA,ST,2.57,0.48,1.51,4.4,6.8,5.62,14.18,16.75,15.37,10519,21.6637359,81.8406351,21.6637359,81.8406351
KORIYA,Overall,2.84,1.7,2.26,6.29,6.66,6.49,10.78,12.71,11.7,10519,21.6637359,81.8406351,21.6637359,81.8406351
MAHASAMUND,General,0.0,2.2,0.0,11.41,6.71,9.03,0.0,8.28,3.47,10520,21.113274,82.104416,21.6637359,81.8406351
MAHASAMUND,OBC,0.0,0.47,0.16,2.09,4.26,3.2,8.67,12.1,10.35,10520,21.113274,82.104416,21.6637359,81.8406351
MAHASAMUND,SC,2.55,2.65,2.6,5.59,10.09,7.84,12.83,16.0,14.41,10520,21.113274,82.104416,21.6637359,81.8406351
MAHASAMUND,ST,0.0,0.38,0.09,4.48,8.96,6.71,14.9,22.12,18.28,10520,21.113274,82.104416,21.6637359,81.8406351
MAHASAMUND,Overall,0.14,0.87,0.52,3.7,6.61,5.17,10.77,15.31,12.99,10520,21.113274,82.104416,21.6637359,81.8406351
MUNGELI,General,0.0,0.0,0.0,5.76,9.04,7.48,5.62,10.33,8.09,10521,22.0661098,81.6874282,21.6637359,81.8406351
MUNGELI,OBC,0.73,2.12,1.44,4.43,6.12,5.28,13.81,13.73,13.77,10521,22.0661098,81.6874282,21.6637359,81.8406351
MUNGELI,SC,0.25,0.34,0.3,6.18,8.72,7.46,10.16,12.94,11.54,10521,22.0661098,81.6874282,21.6637359,81.8406351
MUNGELI,ST,0.0,0.0,0.0,12.34,11.55,11.95,15.21,23.0,18.88,10521,22.0661098,81.6874282,21.6637359,81.8406351
MUNGELI,Overall,0.04,0.54,0.29,5.84,7.59,6.72,12.43,14.13,13.27,10521,22.0661098,81.6874282,21.6637359,81.8406351
NARAYANPUR,General,0.0,0.0,0.0,13.04,0.0,3.8,0.0,8.6,2.91,10522,19.5648,81.36409,21.6637359,81.8406351
NARAYANPUR,OBC,6.09,0.0,2.9,5.41,9.32,7.54,0.0,1.9,0.3,10522,19.5648,81.36409,21.6637359,81.8406351
NARAYANPUR,SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10522,19.5648,81.36409,21.6637359,81.8406351
NARAYANPUR,ST,5.5,6.48,6.05,3.97,7.59,6.03,0.42,4.63,2.53,10522,19.5648,81.36409,21.6637359,81.8406351
NARAYANPUR,Overall,4.44,5.08,4.79,4.11,7.15,5.81,0.0,4.42,1.85,10522,19.5648,81.36409,21.6637359,81.8406351
RAIGARH,General,3.59,2.81,3.17,4.72,5.38,5.07,4.37,9.69,7.21,10523,21.892306,83.389358,21.6637359,81.8406351
RAIGARH,OBC,2.62,3.44,3.04,3.88,4.38,4.14,6.36,11.71,9.01,10523,21.892306,83.389358,21.6637359,81.8406351
RAIGARH,SC,1.49,2.5,2.01,3.73,5.19,4.46,11.8,18.37,15.03,10523,21.892306,83.389358,21.6637359,81.8406351
RAIGARH,ST,1.61,1.8,1.71,4.72,7.44,6.09,12.97,17.35,15.02,10523,21.892306,83.389358,21.6637359,81.8406351
RAIGARH,Overall,2.12,2.66,2.4,4.22,5.69,4.96,9.46,14.51,11.93,10523,21.892306,83.389358,21.6637359,81.8406351
RAIPUR,General,3.07,3.97,3.55,1.37,3.03,2.26,5.08,5.16,5.12,10524,21.2380912,81.6336993,21.6637359,81.8406351
RAIPUR,OBC,0.47,0.86,0.67,2.12,4.18,3.15,6.05,11.3,8.59,10524,21.2380912,81.6336993,21.6637359,81.8406351
RAIPUR,SC,0.0,0.0,0.0,3.84,5.35,4.59,12.08,13.9,12.93,10524,21.2380912,81.6336993,21.6637359,81.8406351
RAIPUR,ST,0.86,3.58,2.27,6.34,10.87,8.65,5.52,13.8,9.43,10524,21.2380912,81.6336993,21.6637359,81.8406351
RAIPUR,Overall,0.8,1.33,1.07,2.51,4.48,3.5,6.99,10.59,8.75,10524,21.2380912,81.6336993,21.6637359,81.8406351
RAJNANDGAON,General,3.55,2.87,3.2,0.31,0.0,0.0,3.41,2.1,2.75,10525,21.6637359,81.8406351,21.6637359,81.8406351
RAJNANDGAON,OBC,0.44,0.56,0.5,0.27,1.98,1.14,4.43,7.31,5.84,10525,21.6637359,81.8406351,21.6637359,81.8406351
RAJNANDGAON,SC,0.0,0.0,0.0,4.46,6.55,5.5,5.47,8.6,6.95,10525,21.6637359,81.8406351,21.6637359,81.8406351
RAJNANDGAON,ST,1.43,1.27,1.35,2.16,3.15,2.65,9.87,13.56,11.61,10525,21.6637359,81.8406351,21.6637359,81.8406351
RAJNANDGAON,Overall,0.59,0.65,0.62,1.23,2.64,1.94,6.0,8.85,7.37,10525,21.6637359,81.8406351,21.6637359,81.8406351
SUKMA,General,4.88,3.33,4.07,0.0,0.0,0.0,0.0,0.0,0.0,10526,18.39076,81.64827,21.6637359,81.8406351
SUKMA,OBC,0.0,1.13,0.14,3.34,9.02,6.16,10.05,8.93,9.48,10526,18.39076,81.64827,21.6637359,81.8406351
SUKMA,SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10526,18.39076,81.64827,21.6637359,81.8406351
SUKMA,ST,7.14,8.26,7.75,6.82,7.98,7.46,13.52,11.79,12.61,10526,18.39076,81.64827,21.6637359,81.8406351
SUKMA,Overall,5.01,6.27,5.69,4.6,5.83,5.28,10.12,9.54,9.82,10526,18.39076,81.64827,21.6637359,81.8406351
SURAJPUR,General,0.0,0.0,0.0,1.19,0.0,0.53,4.54,8.21,6.45,10527,23.19586,82.90777,21.6637359,81.8406351
SURAJPUR,OBC,0.0,0.0,0.0,0.0,1.88,0.92,5.85,9.84,7.8,10527,23.19586,82.90777,21.6637359,81.8406351
SURAJPUR,SC,0.0,0.0,0.0,9.32,11.18,10.28,4.45,13.51,9.11,10527,23.19586,82.90777,21.6637359,81.8406351
SURAJPUR,ST,1.91,3.58,2.76,5.5,8.45,7.0,10.42,17.48,13.7,10527,23.19586,82.90777,21.6637359,81.8406351
SURAJPUR,Overall,0.0,0.42,0.0,3.3,5.48,4.41,7.78,13.17,10.38,10527,23.19586,82.90777,21.6637359,81.8406351
SURGUJA,General,0.46,1.88,1.22,2.97,1.7,2.28,9.97,9.49,9.71,10528,21.6637359,81.8406351,21.6637359,81.8406351
SURGUJA,OBC,0.0,0.0,0.0,3.88,4.73,4.31,5.45,5.58,5.52,10528,21.6637359,81.8406351,21.6637359,81.8406351
SURGUJA,SC,0.0,0.0,0.0,13.47,16.61,15.12,12.62,6.22,9.57,10528,21.6637359,81.8406351,21.6637359,81.8406351
SURGUJA,ST,0.91,1.0,0.96,4.58,5.41,5.0,4.88,12.81,8.62,10528,21.6637359,81.8406351,21.6637359,81.8406351
SURGUJA,Overall,0.0,0.0,0.0,4.77,5.55,5.16,5.89,9.8,7.8,10528,21.6637359,81.8406351,21.6637359,81.8406351
