,Location,DNo,Social Category,prim_Boys,prim_Girls,prim_Overall,snr_Boys,snr_Girls,snr_Overall,upPrim_Boys,upPrim_Girls,upPrim_Overall
50,Jharkhand,113,SC,0,3,0.0,4,0,0.0,0,0,0.0
51,Jharkhand,113,ST,1,1,3.0,0,0,3.0,1,0,1.0
52,Jharkhand,113,OBC,1,3,1.0,1,1,0.0,0,0,0.0
53,Jharkhand,113,Overall,3,2,,1,4,,1,0,
54,Jharkhand,113,General,0,1,0.0,1,4,3.0,1,3,0.0
