Location,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude,state_latitude,state_longitude
GODDA,SC,0.0,0.0,0.0,8.69,7.98,8.33,6.36,0.53,3.16,11308,25.1166155,87.5833417,23.4559809,85.2557301
GODDA,ST,6.1,6.28,6.19,6.83,6.75,6.79,5.29,9.89,7.68,11308,25.1166155,87.5833417,23.4559809,85.2557301
GODDA,Overall,0.31,0.52,0.41,7.03,5.79,6.42,9.92,8.89,9.39,11308,25.1166155,87.5833417,23.4559809,85.2557301
GUMLA,General,7.95,5.19,6.48,0.0,0.0,0.0,0.0,0.0,0.0,11309,23.09166,84.57292,23.4559809,85.2557301
GUMLA,OBC,2.67,5.41,4.05,5.77,6.15,5.95,14.01,15.02,14.48,11309,23.09166,84.57292,23.4559809,85.2557301
GUMLA,SC,18.14,11.78,14.87,13.04,6.46,9.58,23.17,23.42,23.3,11309,23.09166,84.57292,23.4559809,85.2557301
GUMLA,ST,5.62,7.89,6.78,7.12,7.22,7.16,18.77,21.27,19.93,11309,23.09166,84.57292,23.4559809,85.2557301
GUMLA,Overall,5.74,7.52,6.65,6.7,6.62,6.66,16.65,18.82,17.67,11309,23.09166,84.57292,23.4559809,85.2557301
HAZARIBAG,General,28.49,28.34,28.4,21.08,19.53,20.26,8.32,0.0,0.0,11310,23.96535,85.43735,23.4559809,85.2557301
HAZARIBAG,OBC,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,11310,23.96535,85.43735,23.4559809,85.2557301
HAZARIBAG,SC,3.03,3.04,3.04,7.72,6.99,7.37,8.43,1.33,5.08,11310,23.96535,85.43735,23.4559809,85.2557301
HAZARIBAG,ST,9.1,10.33,9.73,6.02,6.88,6.46,6.84,7.78,7.29,11310,23.96535,85.43735,23.4559809,85.2557301
HAZARIBAG,Overall,3.35,4.25,3.83,2.6,1.08,1.84,4.44,0.0,0.55,11310,23.96535,85.43735,23.4559809,85.2557301
JAMTARA,General,0.0,1.93,0.0,0.0,7.51,1.46,0.0,0.0,0.0,11311,23.92257,86.77379,23.4559809,85.2557301
JAMTARA,OBC,0.0,0.0,0.0,4.75,4.7,4.72,14.7,13.17,13.96,11311,23.92257,86.77379,23.4559809,85.2557301
JAMTARA,SC,1.93,1.97,1.95,10.31,9.22,9.75,0.37,15.78,8.08,11311,23.92257,86.77379,23.4559809,85.2557301
JAMTARA,ST,0.68,0.84,0.77,9.48,9.23,9.36,7.13,8.1,7.59,11311,23.92257,86.77379,23.4559809,85.2557301
JAMTARA,Overall,0.0,0.0,0.0,6.28,6.6,6.44,10.17,9.45,9.82,11311,23.92257,86.77379,23.4559809,85.2557301
KHUNTI,General,14.75,21.65,18.44,0.0,0.0,0.0,0.0,33.72,14.07,11312,23.10716,85.34469,23.4559809,85.2557301
KHUNTI,OBC,0.94,2.38,1.67,1.78,0.0,0.0,0.0,14.95,7.18,11312,23.10716,85.34469,23.4559809,85.2557301
KHUNTI,SC,0.0,8.07,2.95,8.94,3.4,6.21,13.83,26.11,19.84,11312,23.10716,85.34469,23.4559809,85.2557301
KHUNTI,ST,0.83,3.73,2.31,5.68,2.62,4.19,17.81,22.5,20.0,11312,23.10716,85.34469,23.4559809,85.2557301
KHUNTI,Overall,1.04,4.45,2.78,4.73,1.49,3.16,13.24,22.12,17.48,11312,23.10716,85.34469,23.4559809,85.2557301
KODARMA,General,13.12,10.2,11.51,3.37,0.0,1.23,0.0,0.0,0.0,11313,24.4675477,85.5939641,23.4559809,85.2557301
KODARMA,OBC,0.0,0.0,0.0,0.51,2.5,1.5,1.23,10.97,5.92,11313,24.4675477,85.5939641,23.4559809,85.2557301
KODARMA,SC,4.22,5.86,5.06,5.6,7.36,6.46,6.96,6.78,6.88,11313,24.4675477,85.5939641,23.4559809,85.2557301
KODARMA,ST,29.32,29.33,29.32,41.12,42.69,41.94,33.33,61.88,51.79,11313,24.4675477,85.5939641,23.4559809,85.2557301
KODARMA,Overall,1.7,1.07,1.37,2.39,3.67,3.03,1.0,6.32,3.6,11313,24.4675477,85.5939641,23.4559809,85.2557301
LATEHAR,General,11.36,12.99,12.21,19.25,19.12,19.18,19.7,29.64,24.66,11314,23.74262,84.51178,23.4559809,85.2557301
LATEHAR,OBC,0.0,0.0,0.0,0.0,0.0,0.0,4.95,4.04,4.53,11314,23.74262,84.51178,23.4559809,85.2557301
LATEHAR,SC,1.73,4.17,2.98,11.06,10.77,10.92,11.77,11.17,11.49,11314,23.74262,84.51178,23.4559809,85.2557301
LATEHAR,ST,0.0,1.19,0.33,5.3,6.16,5.71,6.64,10.63,8.45,11314,23.74262,84.51178,23.4559809,85.2557301
LATEHAR,Overall,0.0,1.39,0.39,5.77,5.47,5.62,7.62,9.53,8.51,11314,23.74262,84.51178,23.4559809,85.2557301
LOHARDAGA,General,0.0,3.58,1.45,0.0,0.0,0.0,6.65,25.14,17.01,11315,23.46852,84.73484,23.4559809,85.2557301
LOHARDAGA,OBC,2.93,2.46,2.7,1.42,2.59,1.97,15.39,18.64,16.82,11315,23.46852,84.73484,23.4559809,85.2557301
LOHARDAGA,SC,1.58,9.58,5.74,5.83,13.83,9.87,19.1,34.66,27.34,11315,23.46852,84.73484,23.4559809,85.2557301
LOHARDAGA,ST,0.0,2.24,0.91,2.71,0.0,1.34,11.2,14.25,12.53,11315,23.46852,84.73484,23.4559809,85.2557301
LOHARDAGA,Overall,0.62,2.73,1.69,2.26,1.03,1.69,12.74,17.79,15.02,11315,23.46852,84.73484,23.4559809,85.2557301
PAKAUR,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11316,23.4559809,85.2557301,23.4559809,85.2557301
PAKAUR,OBC,0.0,0.0,0.0,7.66,7.49,7.58,18.92,11.35,15.42,11316,23.4559809,85.2557301,23.4559809,85.2557301
PAKAUR,SC,4.34,4.81,4.58,9.59,9.9,9.74,19.6,10.91,15.45,11316,23.4559809,85.2557301,23.4559809,85.2557301
PAKAUR,ST,5.62,6.78,6.23,13.54,12.23,12.9,8.57,11.43,9.94,11316,23.4559809,85.2557301,23.4559809,85.2557301
PAKAUR,Overall,0.87,1.71,1.29,8.99,8.44,8.73,14.34,10.35,12.46,11316,23.4559809,85.2557301,23.4559809,85.2557301
PALAMU,General,5.95,9.21,7.76,1.42,0.0,0.0,0.0,0.0,0.0,11317,23.4559809,85.2557301,23.4559809,85.2557301
PALAMU,OBC,0.0,0.0,0.0,1.75,0.0,0.8,10.57,8.29,9.48,11317,23.4559809,85.2557301,23.4559809,85.2557301
PALAMU,SC,3.77,3.29,3.53,4.82,3.73,4.27,8.73,17.22,13.02,11317,23.4559809,85.2557301,23.4559809,85.2557301
PALAMU,ST,1.85,2.63,2.25,6.65,6.49,6.56,7.09,11.33,9.22,11317,23.4559809,85.2557301,23.4559809,85.2557301
PALAMU,Overall,1.6,2.0,1.8,3.17,1.1,2.15,5.46,9.37,7.42,11317,23.4559809,85.2557301,23.4559809,85.2557301
PASHCHIMI SINGHBHUM,General,3.93,0.0,0.24,8.05,5.34,6.57,0.0,0.0,0.0,11318,23.4559809,85.2557301,23.4559809,85.2557301
PASHCHIMI SINGHBHUM,OBC,0.0,0.0,0.0,2.56,1.34,1.96,11.59,17.59,14.49,11318,23.4559809,85.2557301,23.4559809,85.2557301
PASHCHIMI SINGHBHUM,SC,6.6,8.25,7.45,7.5,8.03,7.78,19.91,15.64,17.84,11318,23.4559809,85.2557301,23.4559809,85.2557301
PASHCHIMI SINGHBHUM,ST,0.0,0.0,0.0,3.85,4.75,4.3,15.71,22.37,18.99,11318,23.4559809,85.2557301,23.4559809,85.2557301
PASHCHIMI SINGHBHUM,Overall,0.0,0.0,0.0,3.81,4.18,4.0,12.97,18.45,15.66,11318,23.4559809,85.2557301,23.4559809,85.2557301
PURBI SINGHBHUM,General,3.58,4.43,4.05,4.51,3.86,4.16,9.98,4.72,7.24,11319,23.4559809,85.2557301,23.4559809,85.2557301
PURBI SINGHBHUM,OBC,0.0,0.0,0.0,0.79,0.89,0.84,6.58,8.74,7.67,11319,23.4559809,85.2557301,23.4559809,85.2557301
PURBI SINGHBHUM,SC,1.57,4.84,3.27,1.0,4.05,2.55,10.0,15.18,12.55,11319,23.4559809,85.2557301,23.4559809,85.2557301
PURBI SINGHBHUM,ST,0.0,0.0,0.0,2.71,0.65,1.68,12.02,14.93,13.46,11319,23.4559809,85.2557301,23.4559809,85.2557301
PURBI SINGHBHUM,Overall,0.39,1.74,1.11,2.67,2.11,2.39,9.64,9.01,9.32,11319,23.4559809,85.2557301,23.4559809,85.2557301
RAMGARH,General,3.8,5.12,4.55,0.0,0.0,0.0,0.0,0.0,0.0,11320,24.5645336,87.2506199,23.4559809,85.2557301
