Location,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude,state_latitude,state_longitude
REASI,ST,0.0,0.0,0.0,8.04,0.0,3.14,16.28,15.09,15.6,11216,33.0791771,74.8362947,33.6649297,75.1629584
REASI,Overall,3.8,2.86,3.3,6.1,3.32,4.62,12.3,13.01,12.69,11216,33.0791771,74.8362947,33.6649297,75.1629584
SAMBA,General,1.02,2.5,1.85,2.74,1.46,2.02,0.22,0.2,0.21,11217,32.5622412,75.1165585,33.6649297,75.1629584
SAMBA,OBC,3.44,1.95,2.62,4.43,0.0,0.0,9.23,10.04,9.69,11217,32.5622412,75.1165585,33.6649297,75.1629584
SAMBA,SC,7.12,5.62,6.33,4.7,3.18,3.9,6.95,14.16,10.88,11217,32.5622412,75.1165585,33.6649297,75.1629584
SAMBA,ST,4.98,0.0,0.42,7.66,1.34,4.25,22.31,19.83,20.87,11217,32.5622412,75.1165585,33.6649297,75.1629584
SAMBA,Overall,3.61,3.02,3.28,3.92,1.18,2.42,4.7,6.88,5.92,11217,32.5622412,75.1165585,33.6649297,75.1629584
SHOPIAN,General,5.42,4.27,4.84,0.0,1.58,0.65,4.38,4.41,4.39,11218,28.656874,77.224514,33.6649297,75.1629584
SHOPIAN,OBC,34.39,33.72,34.06,47.67,33.89,40.62,71.19,35.56,55.77,11218,28.656874,77.224514,33.6649297,75.1629584
SHOPIAN,SC,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,11218,28.656874,77.224514,33.6649297,75.1629584
SHOPIAN,ST,5.91,0.88,3.38,3.74,0.0,0.0,0.0,0.0,0.0,11218,28.656874,77.224514,33.6649297,75.1629584
SHOPIAN,Overall,6.34,4.65,5.49,1.66,1.93,1.8,4.71,3.46,4.07,11218,28.656874,77.224514,33.6649297,75.1629584
SRINAGAR,General,2.36,2.04,2.19,0.54,1.33,0.94,0.0,5.41,2.12,11219,34.0747444,74.8204443,33.6649297,75.1629584
SRINAGAR,OBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11219,34.0747444,74.8204443,33.6649297,75.1629584
SRINAGAR,SC,0.0,0.0,0.0,0.0,1.75,0.0,46.15,33.33,41.77,11219,34.0747444,74.8204443,33.6649297,75.1629584
SRINAGAR,ST,0.0,4.58,1.51,2.18,0.0,0.0,5.31,0.0,0.0,11219,34.0747444,74.8204443,33.6649297,75.1629584
SRINAGAR,Overall,1.47,1.58,1.52,0.32,0.92,0.63,0.0,4.05,1.41,11219,34.0747444,74.8204443,33.6649297,75.1629584
UDHAMPUR,General,0.41,1.14,0.8,1.58,1.76,1.68,9.72,9.36,9.53,11220,33.6649297,75.1629584,33.6649297,75.1629584
UDHAMPUR,OBC,4.8,5.05,4.93,6.56,8.91,7.8,4.21,14.06,9.64,11220,33.6649297,75.1629584,33.6649297,75.1629584
UDHAMPUR,SC,0.8,3.35,2.1,10.31,7.17,8.68,14.37,16.3,15.4,11220,33.6649297,75.1629584,33.6649297,75.1629584
UDHAMPUR,ST,2.04,4.52,3.33,7.09,8.07,7.63,21.32,27.08,24.68,11220,33.6649297,75.1629584,33.6649297,75.1629584
UDHAMPUR,Overall,0.91,2.34,1.66,4.97,4.31,4.62,11.73,13.14,12.5,11220,33.6649297,75.1629584,33.6649297,75.1629584
