Location,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude,state_latitude,state_longitude
MALAPPURAM,General,5.48,7.15,6.34,0.76,0.0,0.3,1.88,5.38,3.67,11509,11.0428925,76.0807838,11.0428925,76.0807838
MALAPPURAM,OBC,0.0,0.0,0.0,0.0,0.0,0.0,8.33,14.69,11.58,11509,11.0428925,76.0807838,11.0428925,76.0807838
MALAPPURAM,SC,1.29,0.16,0.71,0.0,1.1,0.56,1.19,1.28,1.23,11509,11.0428925,76.0807838,11.0428925,76.0807838
MALAPPURAM,ST,0.0,0.0,0.0,0.0,0.0,0.0,8.29,9.83,9.05,11509,11.0428925,76.0807838,11.0428925,76.0807838
MALAPPURAM,Overall,0.0,0.0,0.0,0.0,0.0,0.0,7.62,13.45,10.59,11509,11.0428925,76.0807838,11.0428925,76.0807838
PALAKKAD,General,2.21,0.24,1.21,0.89,1.37,1.14,0.0,5.43,0.95,11510,10.7681928,76.6521319,10.7681928,76.6521319
PALAKKAD,OBC,0.0,0.0,0.0,0.0,0.0,0.0,9.99,13.36,11.7,11510,10.7681928,76.6521319,10.7681928,76.6521319
PALAKKAD,SC,0.0,0.0,0.0,0.0,0.0,0.0,2.4,4.21,3.34,11510,10.7681928,76.6521319,10.7681928,76.6521319
PALAKKAD,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21,1.86,11510,10.7681928,76.6521319,10.7681928,76.6521319
PALAKKAD,Overall,0.0,0.0,0.0,0.0,0.0,0.0,7.02,11.0,9.05,11510,10.7681928,76.6521319,10.7681928,76.6521319
PATHANAMTHITTA,General,1.61,1.83,1.72,1.93,2.9,2.42,0.0,0.0,0.0,11511,9.26667,76.78333,9.26667,76.78333
PATHANAMTHITTA,OBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11511,9.26667,76.78333,9.26667,76.78333
PATHANAMTHITTA,SC,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11511,9.26667,76.78333,9.26667,76.78333
PATHANAMTHITTA,ST,0.0,0.0,0.0,20.93,0.0,9.17,12.24,14.63,13.57,11511,9.26667,76.78333,9.26667,76.78333
PATHANAMTHITTA,Overall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11511,9.26667,76.78333,9.26667,76.78333
THIRUVANANTHAPURAM,General,0.58,1.05,0.82,0.0,0.0,0.0,0.0,0.32,0.0,11512,8.4882267,76.947551,8.4882267,76.947551
THIRUVANANTHAPURAM,OBC,0.0,0.0,0.0,2.01,0.88,1.44,4.31,6.61,5.49,11512,8.4882267,76.947551,8.4882267,76.947551
THIRUVANANTHAPURAM,SC,0.54,0.24,0.39,0.2,1.22,0.72,0.0,4.43,2.06,11512,8.4882267,76.947551,8.4882267,76.947551
THIRUVANANTHAPURAM,ST,3.59,6.01,4.87,2.83,5.69,4.19,0.0,15.14,5.01,11512,8.4882267,76.947551,8.4882267,76.947551
THIRUVANANTHAPURAM,Overall,0.0,0.0,0.0,0.3,0.36,0.33,2.19,4.92,3.59,11512,8.4882267,76.947551,8.4882267,76.947551
THRISSUR,General,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.55,0.3,11513,10.5270099,76.214621,10.5270099,76.214621
THRISSUR,OBC,0.0,0.0,0.0,0.0,0.0,0.0,4.53,7.04,5.83,11513,10.5270099,76.214621,10.5270099,76.214621
THRISSUR,SC,0.0,0.0,0.0,0.0,0.0,0.0,2.43,5.13,3.84,11513,10.5270099,76.214621,10.5270099,76.214621
THRISSUR,ST,0.0,0.0,0.0,1.11,10.55,5.69,0.53,24.87,12.89,11513,10.5270099,76.214621,10.5270099,76.214621
THRISSUR,Overall,0.0,0.0,0.0,0.0,0.0,0.0,2.58,5.24,3.96,11513,10.5270099,76.214621,10.5270099,76.214621
WAYANAD,General,0.37,0.0,0.0,0.41,0.87,0.65,0.0,0.0,0.0,11514,10.3528744,76.5120396,10.3528744,76.5120396
WAYANAD,OBC,0.0,0.0,0.0,0.0,0.0,0.0,6.65,9.63,8.18,11514,10.3528744,76.5120396,10.3528744,76.5120396
WAYANAD,SC,1.26,0.0,0.0,6.21,0.57,3.32,0.0,0.0,0.0,11514,10.3528744,76.5120396,10.3528744,76.5120396
WAYANAD,ST,0.0,0.01,0.0,0.0,0.32,0.0,11.08,13.75,12.45,11514,10.3528744,76.5120396,10.3528744,76.5120396
WAYANAD,Overall,0.0,0.0,0.0,0.0,0.04,0.0,3.16,6.85,5.06,11514,10.3528744,76.5120396,10.3528744,76.5120396
