,Location,DNo,Social Category,prim_Boys,prim_Girls,prim_Overall,snr_Boys,snr_Girls,snr_Overall,upPrim_Boys,upPrim_Girls,upPrim_Overall
5,Assam,102,General,3,3,3.0,3,3,1.0,3,1,3.0
6,Assam,102,ST,3,0,1.0,3,4,1.0,2,4,3.0
7,Assam,102,OBC,3,0,0.0,1,3,1.0,1,1,3.0
8,Assam,102,SC,1,1,0.0,0,1,0.0,1,3,3.0
9,Assam,102,Overall,1,0,,3,3,,3,2,
