DNo,Location,Social Category,Income,dropout,upPrim_Overall_social_category,upPrim_Overall_income
11003,CHARKHIDADRI,Overall,High,0,56.38055205345154,43.61945390701294
11004,FARIDABAD,General,High,1,1.4496234245598316,98.55037331581116
11004,FARIDABAD,OBC,High,1,3.0480634421110153,96.9519317150116
11004,FARIDABAD,SC,High,0,62.32876777648926,37.671226263046265
11004,FARIDABAD,ST,High,0,68.71176064014435,31.288236379623413
11004,FARIDABAD,Overall,High,1,2.1218109875917435,97.87818789482117
11005,FATEHABAD,General,High,0,64.43808972835541,35.56191325187683
11005,FATEHABAD,OBC,High,0,65.27031362056732,34.72968339920044
11005,FATEHABAD,SC,High,0,62.32876777648926,37.671226263046265
11005,FATEHABAD,ST,High,0,68.71176064014435,31.288236379623413
11005,FATEHABAD,Overall,High,0,56.3805490732193,43.61945390701294
11006,GURUGRAM,General,High,0,64.43808972835541,35.56191325187683
11006,GURUGRAM,OBC,High,0,65.27031362056732,34.72968339920044
11006,GURUGRAM,SC,High,0,62.32876777648926,37.671226263046265
11006,GURUGRAM,ST,High,0,68.71176064014435,31.288236379623413
11006,GURUGRAM,Overall,High,0,56.3805490732193,43.61945390701294
11007,HISAR,General,High,0,64.43808972835541,35.56191325187683
11007,HISAR,OBC,High,0,65.27031362056732,34.72968339920044
11007,HISAR,SC,High,0,62.32876777648926,37.671226263046265
11007,HISAR,ST,High,0,68.71176064014435,31.288236379623413
11007,HISAR,Overall,High,0,56.3805490732193,43.61945390701294
11008,JHAJJAR,General,High,1,42.43306219577789,57.56693482398987
11008,JHAJJAR,OBC,High,0,65.27031362056732,34.72968339920044
11008,JHAJJAR,SC,High,0,62.32876777648926,37.671226263046265
11008,JHAJJAR,ST,High,0,68.71176064014435,31.288236379623413
11008,JHAJJAR,Overall,High,0,56.3805490732193,43.61945390701294
11009,JIND,General,High,1,41.53274893760681,58.46724510192871
11009,JIND,OBC,High,0,65.27031362056732,34.72968339920044
11009,JIND,SC,High,0,62.32876777648926,37.671226263046265
11009,JIND,ST,High,0,68.71176064014435,31.288236379623413
11009,JIND,Overall,High,0,56.3805490732193,43.61945390701294
11010,KAITHAL,General,High,0,64.43808972835541,35.56191325187683
11010,KAITHAL,OBC,High,0,65.27031660079956,34.72968339920044
11010,KAITHAL,SC,High,0,62.32876777648926,37.671226263046265
11010,KAITHAL,ST,High,0,68.71176064014435,31.288236379623413
11010,KAITHAL,Overall,High,0,56.3805490732193,43.61945390701294
11011,KARNAL,General,High,1,3.9146464318037033,96.08535766601562
11011,KARNAL,OBC,High,0,65.27031362056732,34.72968339920044
11011,KARNAL,SC,High,0,62.32876777648926,37.671226263046265
11011,KARNAL,ST,High,0,68.71176064014435,31.288236379623413
11011,KARNAL,Overall,High,0,51.17877721786499,48.82121682167053
11012,KURUKSHETRA,General,High,0,64.43808972835541,35.56191325187683
11012,KURUKSHETRA,OBC,High,1,18.417544662952423,81.58245086669922
11012,KURUKSHETRA,SC,High,0,62.32876777648926,37.671226263046265
11012,KURUKSHETRA,ST,High,0,68.71176064014435,31.288236379623413
11012,KURUKSHETRA,Overall,High,1,49.0229070186615,50.97709894180298
11013,MAHENDRAGARH,General,High,0,61.858317255973816,38.1416916847229
11013,MAHENDRAGARH,OBC,High,0,65.27031362056732,34.72968339920044
11013,MAHENDRAGARH,SC,High,0,62.32876777648926,37.671226263046265
11013,MAHENDRAGARH,ST,High,0,68.71176064014435,31.288236379623413
11013,MAHENDRAGARH,Overall,High,0,56.3805490732193,43.61945390701294
11014,NUH,General,High,1,1.2872833758592606,98.71271848678589
11014,NUH,OBC,High,1,4.725347086787224,95.27465105056763
11014,NUH,SC,High,0,62.32876777648926,37.671226263046265
11014,NUH,ST,High,0,68.71176064014435,31.288236379623413
11014,NUH,Overall,High,1,4.383765161037445,95.61623334884644
11015,PALWAL,General,High,0,64.43808972835541,35.56191325187683
11015,PALWAL,OBC,High,1,2.9407067224383354,97.05929756164551
11015,PALWAL,SC,High,1,24.776732921600342,75.22327303886414
11015,PALWAL,ST,High,0,68.71176064014435,31.288236379623413
11015,PALWAL,Overall,High,1,32.81075656414032,67.18924641609192
11016,PANCHKULA,General,High,1,2.179045043885708,97.82096147537231
11016,PANCHKULA,OBC,High,1,49.75596070289612,50.24404525756836
11016,PANCHKULA,SC,High,1,30.685877799987793,69.3141222000122
11016,PANCHKULA,ST,High,0,68.71175467967987,31.28824234008789
11016,PANCHKULA,Overall,High,1,4.930244758725166,95.06975412368774
11017,PANIPAT,General,High,0,64.43808972835541,35.56191325187683
11017,PANIPAT,OBC,High,1,0.6368022877722979,99.36320185661316
11017,PANIPAT,SC,High,1,0.27779354713857174,99.72220659255981
11017,PANIPAT,ST,High,0,68.71176064014435,31.288236379623413
11017,PANIPAT,Overall,High,1,22.9770690202713,77.02292799949646
11018,REWARI,General,High,1,2.57871150970459,97.42128849029541
11018,REWARI,OBC,High,0,65.27031362056732,34.72968339920044
11018,REWARI,SC,High,0,62.32876777648926,37.671226263046265
11018,REWARI,ST,High,1,0.000768622339819558,99.99923706054688
11018,REWARI,Overall,High,0,56.3805490732193,43.61945390701294
11019,ROHTAK,General,High,1,2.6732187718153,97.32677936553955
11019,ROHTAK,OBC,High,0,65.27031362056732,34.72968339920044
11019,ROHTAK,SC,High,0,62.32876777648926,37.671226263046265
11019,ROHTAK,ST,High,0,68.71176064014435,31.288236379623413
11019,ROHTAK,Overall,High,1,33.90631675720215,66.09368324279785
11020,SIRSA,General,High,0,52.229997515678406,47.77000546455383
11020,SIRSA,OBC,High,1,44.23711597919464,55.76288104057312
11020,SIRSA,SC,High,1,32.55026042461395,67.44973659515381
11020,SIRSA,ST,High,0,68.71176064014435,31.288236379623413
11020,SIRSA,Overall,High,1,34.73953604698181,65.26046991348267
11021,SONIPAT,General,High,0,64.43808972835541,35.56191325187683
11021,SONIPAT,OBC,High,0,56.7982941865921,43.20169687271118
11021,SONIPAT,SC,High,0,62.32876777648926,37.671226263046265
11021,SONIPAT,ST,High,0,68.71176064014435,31.288236379623413
11021,SONIPAT,Overall,High,0,56.3805490732193,43.61945390701294
11022,YAMUNANAGAR,General,High,1,2.5479374453425407,97.45206236839294
11022,YAMUNANAGAR,OBC,High,1,22.842195630073547,77.15780138969421
11022,YAMUNANAGAR,SC,High,0,53.03546190261841,46.964532136917114
11022,YAMUNANAGAR,ST,High,0,68.71176064014435,31.288236379623413
11022,YAMUNANAGAR,Overall,High,1,12.069722265005112,87.93027400970459
11101,BILASPUR(H.P.),General,High,1,23.287470638751984,76.71253085136414
11101,BILASPUR(H.P.),OBC,High,0,65.27031362056732,34.72968339920044
11101,BILASPUR(H.P.),SC,High,0,62.32876777648926,37.671226263046265
11101,BILASPUR(H.P.),ST,High,1,44.736018776893616,55.263978242874146
11101,BILASPUR(H.P.),Overall,High,0,53.02349030971527,46.97650671005249
11102,CHAMBA,General,High,0,51.92249119281769,48.077499866485596
11102,CHAMBA,OBC,High,0,65.27031362056732,34.72968339920044
11102,CHAMBA,SC,High,1,3.5866890102624893,96.41331434249878
11102,CHAMBA,ST,High,0,68.71176064014435,31.288236379623413
11102,CHAMBA,Overall,High,1,35.582202672958374,64.41779732704163
11103,HAMIRPUR(H.P.),General,High,0,64.43808972835541,35.56191325187683
11103,HAMIRPUR(H.P.),OBC,High,0,65.27031362056732,34.72968339920044
11103,HAMIRPUR(H.P.),SC,High,0,62.32876777648926,37.671226263046265
11103,HAMIRPUR(H.P.),ST,High,0,68.71176064014435,31.288236379623413
11103,HAMIRPUR(H.P.),Overall,High,0,56.3805490732193,43.61945390701294
11104,KANGRA,General,High,1,22.418636083602905,77.58135795593262
11104,KANGRA,OBC,High,0,65.27031362056732,34.72968339920044
11104,KANGRA,SC,High,0,62.32876777648926,37.671226263046265
11104,KANGRA,ST,High,1,31.207412481307983,68.79258751869202
11104,KANGRA,Overall,High,0,56.3805490732193,43.61945390701294
11105,KINNAUR,General,High,1,0.005565485116676427,99.99443292617798
11105,KINNAUR,OBC,High,0,65.27031362056732,34.72968339920044
11105,KINNAUR,SC,High,0,62.32876777648926,37.671226263046265
11105,KINNAUR,ST,High,1,27.139028906822205,72.86096811294556
11105,KINNAUR,Overall,High,1,1.0629690252244473,98.9370346069336
11106,KULLU,General,High,1,37.12628483772278,62.873709201812744
11106,KULLU,OBC,High,0,65.27031362056732,34.72968339920044
11106,KULLU,SC,High,1,36.730897426605225,63.2690966129303
11106,KULLU,ST,High,1,0.6790089420974255,99.32098984718323
11106,KULLU,Overall,High,1,29.89526093006134,70.10473608970642
11107,LAHUL&SPITI,General,High,1,3.255436524796096e-05,99.99996423721313
11107,LAHUL&SPITI,OBC,High,0,65.27031660079956,34.72968339920044
11107,LAHUL&SPITI,SC,High,1,0.01224475126946345,99.98775720596313
11107,LAHUL&SPITI,ST,High,1,16.9198140501976,83.08018445968628
11107,LAHUL&SPITI,Overall,High,1,1.729743741452694,98.27026128768921
11108,MANDI,General,High,1,16.304905712604523,83.6950957775116
11108,MANDI,OBC,High,0,65.27031362056732,34.72968339920044
11108,MANDI,SC,High,0,62.32876777648926,37.671226263046265
11108,MANDI,ST,High,0,68.71176064014435,31.288236379623413
11108,MANDI,Overall,High,1,35.582202672958374,64.41779732704163
11109,SHIMLA,General,High,1,6.2522754073143005,93.74772310256958
11109,SHIMLA,OBC,High,0,65.27031362056732,34.72968339920044
11109,SHIMLA,SC,High,0,62.32876777648926,37.671226263046265
11109,SHIMLA,ST,High,0,68.71176064014435,31.288236379623413
11109,SHIMLA,Overall,High,1,17.44227409362793,82.55772590637207
11110,SIRMAUR,General,High,1,40.04500210285187,59.95500087738037
11110,SIRMAUR,OBC,High,0,65.27031362056732,34.72968339920044
11110,SIRMAUR,SC,High,0,57.60030150413513,42.39969253540039
11110,SIRMAUR,ST,High,0,68.71176064014435,31.288236379623413
11110,SIRMAUR,Overall,High,0,56.3805490732193,43.61945390701294
11111,SOLAN,General,High,1,5.439683794975281,94.56031322479248
11111,SOLAN,OBC,High,0,65.27031362056732,34.72968339920044
11111,SOLAN,SC,High,0,59.69168841838837,40.308308601379395
11111,SOLAN,ST,High,0,68.71176064014435,31.288236379623413
11111,SOLAN,Overall,High,1,27.134203910827637,72.86579608917236
11112,UNA,General,High,1,5.439683794975281,94.56031322479248
11112,UNA,OBC,High,0,65.27031362056732,34.72968339920044
11112,UNA,SC,High,0,62.32876777648926,37.671226263046265
11112,UNA,ST,High,0,68.71176064014435,31.288236379623413
11112,UNA,Overall,High,1,29.38137650489807,70.6186294555664
11201,ANANTNAG,General,High,1,9.205981343984604,90.7940149307251
11201,ANANTNAG,OBC,High,1,10.74848547577858,89.25151228904724
11201,ANANTNAG,SC,High,0,62.32876777648926,37.671226263046265
11201,ANANTNAG,ST,High,1,0.3705770242959261,99.62942004203796
11201,ANANTNAG,Overall,High,1,4.281628131866455,95.71837186813354
11202,BADGAM,General,High,1,4.252274706959724,95.74772715568542
11202,BADGAM,OBC,High,0,65.27031362056732,34.72968339920044
11202,BADGAM,SC,High,1,0.19265715964138508,99.80734586715698
11202,BADGAM,ST,High,0,68.71176064014435,31.288236379623413
11202,BADGAM,Overall,High,1,19.09715384244919,80.90284466743469
11203,BANDIPORA,General,High,1,6.324882805347443,93.67511868476868
11203,BANDIPORA,OBC,High,0,65.27031362056732,34.72968339920044
11203,BANDIPORA,SC,High,0,62.32876777648926,37.671226263046265
11203,BANDIPORA,ST,High,1,3.6287102848291397,96.37128710746765
11203,BANDIPORA,Overall,High,1,11.431024968624115,88.56897950172424
11204,BARAMULA,General,High,1,0.2456052927300334,99.75438714027405
11204,BARAMULA,OBC,High,0,65.27031362056732,34.72968339920044
11204,BARAMULA,SC,High,1,1.6177217283932878e-19,100.0
11204,BARAMULA,ST,High,1,0.4337741993367672,99.5662271976471
11204,BARAMULA,Overall,High,1,1.2791982851922512,98.72080683708191
11205,DODA,General,Middle,1,0.7561626844108105,99.24383759498596
11205,DODA,OBC,Middle,1,6.466000712634923e-06,99.99998807907104
11205,DODA,SC,Middle,1,1.887371763586998,98.11262488365173
11205,DODA,ST,Middle,1,5.104648694396019,94.89535689353943
11205,DODA,Overall,Middle,1,0.48688403330743313,99.51311349868774
11206,GANDERBAL,General,High,1,30.523058772087097,69.47694420814514
11206,GANDERBAL,OBC,High,1,0.009581875201547518,99.99041557312012
11206,GANDERBAL,SC,High,0,62.32876777648926,37.671226263046265
11206,GANDERBAL,ST,High,1,0.02096235111821443,99.9790370464325
11206,GANDERBAL,Overall,High,1,0.5665079224854708,99.43349361419678
11207,JAMMU,General,High,1,0.9870343841612339,99.01296496391296
11207,JAMMU,OBC,High,0,52.21874117851257,47.78125882148743
11207,JAMMU,SC,High,1,49.03492331504822,50.96508264541626
11207,JAMMU,ST,High,0,51.80037319660187,48.199623823165894
11207,JAMMU,Overall,High,1,3.4594304859638214,96.54057025909424
11208,KATHUA,General,High,1,19.17662024497986,80.82337379455566
11208,KATHUA,OBC,High,0,65.27031660079956,34.72968339920044
11208,KATHUA,SC,High,1,10.946137458086014,89.05386924743652
11208,KATHUA,ST,High,1,0.057691632537171245,99.94231462478638
11208,KATHUA,Overall,High,1,8.470097929239273,91.52989983558655
11209,KISHTWAR,General,Middle,1,0.09078718721866608,99.90921020507812
11209,KISHTWAR,OBC,Middle,1,4.422198074394146e-06,100.0
11209,KISHTWAR,SC,Middle,1,20.228157937526703,79.77184057235718
11209,KISHTWAR,ST,Middle,1,0.0005156250153959263,99.99948740005493
11209,KISHTWAR,Overall,Middle,1,0.0350114016328007,99.96498823165894
11210,KULGAM,General,High,1,0.21174144931137562,99.78825449943542
11210,KULGAM,OBC,High,0,65.27031362056732,34.72968339920044
11210,KULGAM,SC,High,0,62.32876777648926,37.671226263046265
11210,KULGAM,ST,High,0,68.71176064014435,31.288236379623413
11210,KULGAM,Overall,High,1,0.3743021050468087,99.6256947517395
11211,KUPWARA,General,High,1,46.385204792022705,53.614795207977295
11211,KUPWARA,OBC,High,0,65.27031362056732,34.72968339920044
11211,KUPWARA,SC,High,1,2.3310904435875127e-21,100.0
11211,KUPWARA,ST,High,1,4.596124216914177,95.40387392044067
11211,KUPWARA,Overall,High,1,36.149024963378906,63.850975036621094
11212,PULWAMA,General,High,0,64.43808972835541,35.56191325187683
11212,PULWAMA,OBC,High,1,0.16458687605336308,99.83541965484619
11212,PULWAMA,SC,High,1,0.000863099739945028,99.99914169311523
11212,PULWAMA,ST,High,1,0.35626713652163744,99.64373111724854
11212,PULWAMA,Overall,High,0,56.3805490732193,43.61945390701294
11213,PUNCH,General,High,1,49.15125072002411,50.84875226020813
11213,PUNCH,OBC,High,1,1.8096089959840356e-06,100.0
11213,PUNCH,SC,High,1,6.524541350696247e-16,100.0
11213,PUNCH,ST,High,1,0.5037165246903896,99.49628114700317
11213,PUNCH,Overall,High,1,0.7339897099882364,99.26601052284241
11214,RAJAURI,General,High,1,0.6319899577647448,99.36801195144653
11214,RAJAURI,OBC,High,1,0.00018991416936842143,99.99980926513672
11214,RAJAURI,SC,High,0,62.32876777648926,37.671226263046265
11214,RAJAURI,ST,High,1,0.14589147176593542,99.85411167144775
11214,RAJAURI,Overall,High,1,0.4560075234621763,99.5439887046814
11215,RAMBAN,General,High,1,3.1985238194465637,96.80147767066956
11215,RAMBAN,OBC,High,1,1.2620732547929947e-05,99.99998807907104
11215,RAMBAN,SC,High,0,62.32876777648926,37.671226263046265
11215,RAMBAN,ST,High,1,0.2578991465270519,99.74210262298584
11215,RAMBAN,Overall,High,1,0.9705021977424622,99.02950525283813
11216,REASI,General,High,1,0.2593326848000288,99.74066615104675
11216,REASI,OBC,High,0,65.27031362056732,34.72968339920044
11216,REASI,SC,High,1,1.5648921951651573,98.43510389328003
11216,REASI,ST,High,1,4.384788498282433,95.6152081489563
11216,REASI,Overall,High,1,0.6503003649413586,99.34970140457153
11217,SAMBA,General,High,1,13.073672354221344,86.92632913589478
11217,SAMBA,OBC,High,0,65.27031362056732,34.72968339920044
11217,SAMBA,SC,High,1,1.3363745994865894,98.6636221408844
11217,SAMBA,ST,High,1,1.1627094820141792,98.83728623390198
11217,SAMBA,Overall,High,1,6.150733307003975,93.84926557540894
11218,SHOPIAN,General,High,1,44.85698938369751,55.14301657676697
11218,SHOPIAN,OBC,High,1,1.3366412143778206e-08,100.0
11218,SHOPIAN,SC,High,0,62.32876777648926,37.671226263046265
11218,SHOPIAN,ST,High,0,68.71176064014435,31.288236379623413
11218,SHOPIAN,Overall,High,1,12.33370304107666,87.66629695892334
11219,SRINAGAR,General,High,1,36.26764118671417,63.732361793518066
11219,SRINAGAR,OBC,High,0,65.27031362056732,34.72968339920044
11219,SRINAGAR,SC,High,0,62.32876777648926,37.671226263046265
11219,SRINAGAR,ST,High,0,68.71176064014435,31.288236379623413
11219,SRINAGAR,Overall,High,1,37.2941792011261,62.7058207988739
11220,UDHAMPUR,General,High,1,18.610233068466187,81.38976693153381
11220,UDHAMPUR,OBC,High,1,0.14543280703946948,99.85456466674805
11220,UDHAMPUR,SC,High,1,0.04579962696880102,99.95419979095459
11220,UDHAMPUR,ST,High,1,0.09873188100755215,99.90127086639404
11220,UDHAMPUR,Overall,High,1,0.6503003649413586,99.34970140457153
11301,BOKARO,General,High,0,64.43808972835541,35.56191325187683
11301,BOKARO,OBC,High,1,18.97943913936615,81.02056384086609
11301,BOKARO,SC,High,1,45.65742909908295,54.34257388114929
11301,BOKARO,ST,High,0,56.38653635978699,43.613457679748535
11301,BOKARO,Overall,High,1,47.79209494590759,52.20789909362793
11302,CHATRA,General,High,1,0.1542718498967588,99.84573125839233
11302,CHATRA,OBC,High,1,7.948485761880875,92.05151796340942
11302,CHATRA,SC,High,1,0.00902719548321329,99.990975856781
11302,CHATRA,ST,High,1,0.19557657651603222,99.80442523956299
11302,CHATRA,Overall,High,1,0.2635524142533541,99.73644614219666
11303,DEOGHAR,General,High,1,0.09735048515722156,99.90265369415283
11303,DEOGHAR,OBC,High,1,0.4027052316814661,99.59729313850403
11303,DEOGHAR,SC,High,1,0.1327442587353289,99.8672604560852
11303,DEOGHAR,ST,High,1,0.0008279472240246832,99.9991774559021
11303,DEOGHAR,Overall,High,1,0.16311636427417397,99.83687996864319
11304,DHANBAD,General,High,1,1.229739934206009,98.77026677131653
11304,DHANBAD,OBC,High,1,0.7439395878463984,99.25605654716492
11304,DHANBAD,SC,High,1,0.17586940666660666,99.82413053512573
11304,DHANBAD,ST,High,1,0.09020083234645426,99.90980625152588
11304,DHANBAD,Overall,High,1,0.5158542189747095,99.48415160179138
11305,DUMKA,General,High,1,0.5922590382397175,99.40774440765381
11305,DUMKA,OBC,High,1,0.5318679381161928,99.46812987327576
11305,DUMKA,SC,High,1,0.08406665874645114,99.91593360900879
11305,DUMKA,ST,High,1,0.326694012619555,99.67330694198608
11305,DUMKA,Overall,High,1,0.40908935479819775,99.59090948104858
11306,GARHWA,General,High,1,0.0010779930562421214,99.99892711639404
11306,GARHWA,OBC,High,0,65.27031362056732,34.72968339920044
11306,GARHWA,SC,High,1,0.2567924093455076,99.74320530891418
11306,GARHWA,ST,High,1,0.2421331824734807,99.75786805152893
11306,GARHWA,Overall,High,1,11.682894080877304,88.31710815429688
11307,GIRIDIH,General,High,0,53.45807075500488,46.54192924499512
11307,GIRIDIH,OBC,High,1,1.861715316772461,98.13827872276306
11307,GIRIDIH,SC,High,1,1.060403510928154,98.93960356712341
11307,GIRIDIH,ST,High,1,0.014383599045686424,99.98561143875122
11307,GIRIDIH,Overall,High,1,0.8402650244534016,99.15973544120789
11308,GODDA,General,High,1,0.0013259621482575312,99.99867677688599
11308,GODDA,OBC,High,1,0.44889431446790695,99.55110549926758
11308,GODDA,SC,High,1,0.054583384189754725,99.94542002677917
11308,GODDA,ST,High,1,0.15470065409317613,99.84530210494995
11308,GODDA,Overall,High,1,0.2674901857972145,99.732506275177
11309,GUMLA,General,Low,0,56.573501229286194,43.42649579048157
11309,GUMLA,OBC,Low,1,0.12625794624909759,99.87373948097229
11309,GUMLA,SC,Low,1,0.007110329170245677,99.99288320541382
11309,GUMLA,ST,Low,1,0.07543359533883631,99.92456436157227
11309,GUMLA,Overall,Low,1,0.05041378899477422,99.94958639144897
11310,HAZARIBAG,General,Low,1,8.867792189448664e-05,99.99991655349731
11310,HAZARIBAG,OBC,Low,0,56.839728355407715,43.160271644592285
11310,HAZARIBAG,SC,Low,1,0.02185913035646081,99.97814297676086
11310,HAZARIBAG,ST,Low,1,0.1455269637517631,99.85448122024536
11310,HAZARIBAG,Overall,Low,1,7.887071371078491,92.11292266845703
11311,JAMTARA,General,Middle,1,1.9307702779769897,98.06923270225525
11311,JAMTARA,OBC,Middle,1,0.049264420522376895,99.95073080062866
11311,JAMTARA,SC,Middle,1,0.002022075750574004,99.99797344207764
11311,JAMTARA,ST,Middle,1,0.0026552306735538878,99.99734163284302
11311,JAMTARA,Overall,Middle,1,0.011984414595644921,99.98801946640015
11312,KHUNTI,General,High,0,64.43808972835541,35.56191325187683
11312,KHUNTI,OBC,High,0,65.27031362056732,34.72968339920044
11312,KHUNTI,SC,High,1,0.15823075082153082,99.84177350997925
11312,KHUNTI,ST,High,1,1.242035161703825,98.75796437263489
11312,KHUNTI,Overall,High,1,2.5695402175188065,97.43046164512634
11313,KODARMA,General,High,1,28.473734855651855,71.52626514434814
11313,KODARMA,OBC,High,1,22.842195630073547,77.15780138969421
11313,KODARMA,SC,High,1,0.1395758823491633,99.86042380332947
11313,KODARMA,ST,High,1,4.226764771519953e-09,100.0
11313,KODARMA,Overall,High,1,2.9999131336808205,97.00008630752563
11314,LATEHAR,General,High,1,0.0005735726517741568,99.99942779541016
11314,LATEHAR,OBC,High,0,65.27031362056732,34.72968339920044
11314,LATEHAR,SC,High,1,0.014954264042899013,99.98503923416138
11314,LATEHAR,ST,High,1,0.337153603322804,99.662846326828
11314,LATEHAR,Overall,High,1,0.39715003222227097,99.60285425186157
11315,LOHARDAGA,General,High,0,64.43808972835541,35.56191325187683
11315,LOHARDAGA,OBC,High,1,14.229698479175568,85.77029705047607
11315,LOHARDAGA,SC,High,1,0.025272081256844103,99.97472167015076
11315,LOHARDAGA,ST,High,1,29.642760753631592,70.35723924636841
11315,LOHARDAGA,Overall,High,1,13.875511288642883,86.12449169158936
11316,PAKAUR,General,High,0,64.43808972835541,35.56191325187683
11316,PAKAUR,OBC,High,1,0.16216147923842072,99.83783960342407
11316,PAKAUR,SC,High,1,0.02696822048164904,99.97302889823914
11316,PAKAUR,ST,High,1,0.007115803600754589,99.99288320541382
11316,PAKAUR,Overall,High,1,0.08527847821824253,99.91471767425537
11317,PALAMU,General,Low,0,56.573501229286194,43.42649579048157
11317,PALAMU,OBC,Low,1,33.05506706237793,66.94492697715759
11317,PALAMU,SC,Low,1,0.4705010447651148,99.5294988155365
11317,PALAMU,ST,Low,1,0.13249170733615756,99.86750483512878
11317,PALAMU,Overall,Low,1,5.530848354101181,94.46914792060852
11318,PASHCHIMISINGHBHUM,General,Low,1,0.0904653628822416,99.90953207015991
11318,PASHCHIMISINGHBHUM,OBC,Low,1,10.638974606990814,89.36102390289307
11318,PASHCHIMISINGHBHUM,SC,Low,1,0.017382238002028316,99.98262524604797
11318,PASHCHIMISINGHBHUM,ST,Low,1,1.2037165462970734,98.79629015922546
11318,PASHCHIMISINGHBHUM,Overall,Low,1,0.6020665168762207,99.39793348312378
11319,PURBISINGHBHUM,General,Low,1,0.7870098575949669,99.21298623085022
11319,PURBISINGHBHUM,OBC,Low,1,31.97880983352661,68.02119016647339
11319,PURBISINGHBHUM,SC,Low,1,3.74983511865139,96.25016450881958
11319,PURBISINGHBHUM,ST,Low,1,22.874028980731964,77.12597250938416
11319,PURBISINGHBHUM,Overall,Low,1,4.179700091481209,95.82029581069946
11320,RAMGARH,General,High,0,64.43808972835541,35.56191325187683
11320,RAMGARH,OBC,High,0,65.27031660079956,34.72968339920044
11320,RAMGARH,SC,High,0,62.32876777648926,37.671226263046265
11320,RAMGARH,ST,High,0,68.71176064014435,31.288236379623413
11320,RAMGARH,Overall,High,0,56.3805490732193,43.61945390701294
11321,RANCHI,General,Low,1,41.07361435890198,58.92638564109802
11321,RANCHI,OBC,Low,1,22.140219807624817,77.85977721214294
11321,RANCHI,SC,Low,1,4.911641404032707,95.08836269378662
11321,RANCHI,ST,Low,1,11.92445233464241,88.07555437088013
11321,RANCHI,Overall,Low,1,10.307760536670685,89.69223499298096
11322,SAHIBGANJ,General,High,1,0.0025922847271431237,99.99741315841675
11322,SAHIBGANJ,OBC,High,1,0.080283876741305,99.91971850395203
11322,SAHIBGANJ,SC,High,1,0.0943572900723666,99.90563988685608
11322,SAHIBGANJ,ST,High,1,0.06707272841595113,99.93293285369873
11322,SAHIBGANJ,Overall,High,1,0.0764750293456018,99.92352724075317
11323,SARAIKELA-KHARSAWAN,General,High,0,64.43808972835541,35.56191325187683
11323,SARAIKELA-KHARSAWAN,OBC,High,1,0.20260072778910398,99.79739785194397
11323,SARAIKELA-KHARSAWAN,SC,High,0,62.32876777648926,37.671226263046265
11323,SARAIKELA-KHARSAWAN,ST,High,1,0.8835537359118462,99.11643862724304
11323,SARAIKELA-KHARSAWAN,Overall,High,1,4.488224908709526,95.51177024841309
11324,SIMDEGA,General,High,1,0.5494923796504736,99.45051074028015
11324,SIMDEGA,OBC,High,0,57.100385427474976,42.8996205329895
11324,SIMDEGA,SC,High,1,8.863971382379532,91.13602638244629
11324,SIMDEGA,ST,High,1,0.14780479250475764,99.85219836235046
11324,SIMDEGA,Overall,High,1,0.48861480318009853,99.51139092445374
11401,BAGALKOT,General,Low,0,56.573501229286194,43.42649579048157
11401,BAGALKOT,OBC,Low,1,15.460003912448883,84.53999757766724
11401,BAGALKOT,SC,Low,1,11.722489446401596,88.27751278877258
11401,BAGALKOT,ST,Low,1,24.422205984592438,75.5777895450592
11401,BAGALKOT,Overall,Low,1,18.965481221675873,81.03451728820801
11402,BALLARI,General,Low,1,1.6615249757642725e-10,100.0
11402,BALLARI,OBC,Low,1,3.514569277968116e-11,100.0
11402,BALLARI,SC,Low,1,3.781439679613474e-13,100.0
11402,BALLARI,ST,Low,1,3.73349842795051e-11,100.0
11402,BALLARI,Overall,Low,1,1.1432203111689382e-11,100.0
11403,BELAGAVI,General,Low,1,0.004325781992520206,99.9956727027893
11403,BELAGAVI,OBC,Low,0,56.839728355407715,43.160271644592285
11403,BELAGAVI,SC,Low,1,1.7888929694890976,98.21110367774963
11403,BELAGAVI,ST,Low,1,5.820752680301666,94.17924880981445
11403,BELAGAVI,Overall,Low,1,10.888572037220001,89.11142945289612
11404,BELAGAVICHIKKODI,General,Low,1,0.0009231056537828408,99.99908208847046
11404,BELAGAVICHIKKODI,OBC,Low,0,56.839728355407715,43.160271644592285
11404,BELAGAVICHIKKODI,SC,Low,1,37.61506974697113,62.384939193725586
11404,BELAGAVICHIKKODI,ST,Low,0,53.16518247127533,46.83481454849243
11404,BELAGAVICHIKKODI,Overall,Low,1,36.13879382610321,63.86120915412903
11405,BENGALURURURAL,General,Low,1,3.261600062251091,96.73839211463928
11405,BENGALURURURAL,OBC,Low,0,56.839728355407715,43.160271644592285
11405,BENGALURURURAL,SC,Low,1,47.21990525722504,52.780091762542725
11405,BENGALURURURAL,ST,Low,1,40.058305859565735,59.941697120666504
11405,BENGALURURURAL,Overall,Low,1,44.980308413505554,55.01968860626221
11406,BENGALURUUNORTH,General,Low,1,24.126966297626495,75.87303519248962
11406,BENGALURUUNORTH,OBC,Low,0,56.839728355407715,43.160271644592285
11406,BENGALURUUNORTH,SC,Low,1,0.04056644975207746,99.95943903923035
11406,BENGALURUUNORTH,ST,Low,1,0.031197868520393968,99.96880292892456
11406,BENGALURUUNORTH,Overall,Low,1,12.534497678279877,87.465500831604
