DNo,Location,Social Category,Income,dropout,upPrim_Girls_social_category,upPrim_Girls_income
10907,BHAVNAGAR,ST,High,1,3.4556052241896396e-06,100.0
10907,BHAVNAGAR,Overall,High,1,0.31441538594663143,99.68558549880981
10908,BOTAD,General,High,1,6.454552710056305,93.54545474052429
10908,BOTAD,OBC,High,1,0.3073852742090821,99.69261288642883
10908,BOTAD,SC,High,1,0.12111784890294075,99.87888932228088
10908,BOTAD,ST,High,1,0.018236174946650863,99.98176693916321
10908,BOTAD,Overall,High,1,0.2130067441612482,99.78699684143066
10909,CHHOTAUDEPUR,General,High,1,0.035489333095028996,99.96451139450073
10909,CHHOTAUDEPUR,OBC,High,1,0.0679098826367408,99.93208646774292
10909,CHHOTAUDEPUR,SC,High,1,9.155293412277388e-06,99.99998807907104
10909,CHHOTAUDEPUR,ST,High,1,0.10976524790748954,99.89023208618164
10909,CHHOTAUDEPUR,Overall,High,1,0.13036844320595264,99.86963868141174
10910,DEVBHOOMIDWARKA,General,High,1,0.18978528678417206,99.81021285057068
10910,DEVBHOOMIDWARKA,OBC,High,1,0.2752923872321844,99.7247040271759
10910,DEVBHOOMIDWARKA,SC,High,1,27.59051024913788,72.40949273109436
10910,DEVBHOOMIDWARKA,ST,High,0,83.93717408180237,16.062825918197632
10910,DEVBHOOMIDWARKA,Overall,High,1,0.25410314556211233,99.74589943885803
10911,DOHAD,General,High,1,1.3228497467935085,98.67715239524841
10911,DOHAD,OBC,High,1,0.19180659437552094,99.8081922531128
10911,DOHAD,SC,High,0,78.72750461101532,21.27249240875244
10911,DOHAD,ST,High,1,0.12056304840371013,99.87943172454834
10911,DOHAD,Overall,High,1,0.22322724107652903,99.7767686843872
10912,GANDHINAGAR,General,Low,1,0.023540883557870984,99.9764621257782
10912,GANDHINAGAR,OBC,Low,1,0.12579874601215124,99.87420439720154
10912,GANDHINAGAR,SC,Low,1,0.03337258531246334,99.96663331985474
10912,GANDHINAGAR,ST,Low,1,0.0004850409368373221,99.99951124191284
10912,GANDHINAGAR,Overall,Low,1,0.05193732213228941,99.9480664730072
10913,GIRSOMNATH,General,Low,1,0.1272945781238377,99.8727023601532
10913,GIRSOMNATH,OBC,Low,1,0.27059190906584263,99.72941279411316
10913,GIRSOMNATH,SC,Low,1,0.2537123393267393,99.74628686904907
10913,GIRSOMNATH,ST,Low,0,85.13707965612411,14.862924814224243
10913,GIRSOMNATH,Overall,Low,1,0.1826731371693313,99.81732368469238
10914,JAMNAGAR,General,Low,0,77.10721492767334,22.89278507232666
10914,JAMNAGAR,OBC,Low,1,0.03473287506494671,99.9652624130249
10914,JAMNAGAR,SC,Low,1,0.004235920278006233,99.99576807022095
10914,JAMNAGAR,ST,Low,1,0.001905038152472116,99.99809265136719
10914,JAMNAGAR,Overall,Low,1,0.09867529151961207,99.90131855010986
10915,JUNAGADH,General,High,0,72.5308746099472,27.469128370285034
10915,JUNAGADH,OBC,High,1,0.7383537013083696,99.26164746284485
10915,JUNAGADH,SC,High,1,6.787502020597458,93.21249127388
10915,JUNAGADH,ST,High,0,83.93717408180237,16.062825918197632
10915,JUNAGADH,Overall,High,1,2.2435612976551056,97.75643944740295
10916,KACHCHH,General,High,1,0.09438350680284202,99.90561604499817
10916,KACHCHH,OBC,High,1,0.07418713066726923,99.92581009864807
10916,KACHCHH,SC,High,1,0.09498580475337803,99.90500807762146
10916,KACHCHH,ST,High,1,0.01052421357599087,99.98947381973267
10916,KACHCHH,Overall,High,1,0.081546203000471,99.91845488548279
10917,KHEDA,General,High,1,0.1978054642677307,99.80219602584839
10917,KHEDA,OBC,High,1,0.6050082389265299,99.39498901367188
10917,KHEDA,SC,High,1,0.07657431997358799,99.92343187332153
10917,KHEDA,ST,High,0,83.93716812133789,16.062837839126587
10917,KHEDA,Overall,High,1,0.3761966712772846,99.62379932403564
10918,MAHESANA,General,Low,1,8.846263587474823,91.15372896194458
10918,MAHESANA,OBC,Low,1,0.23701612371951342,99.76297616958618
10918,MAHESANA,SC,Low,1,11.610585451126099,88.3894145488739
10918,MAHESANA,ST,Low,1,0.015624673687852919,99.98437166213989
10918,MAHESANA,Overall,Low,1,0.271111773326993,99.72889423370361
10919,MAHISAGAR,General,Low,0,77.10721492767334,22.89278507232666
10919,MAHISAGAR,OBC,Low,1,1.754659228026867,98.2453465461731
10919,MAHISAGAR,SC,Low,1,0.044419337064027786,99.9555766582489
10919,MAHISAGAR,ST,Low,1,10.11478304862976,89.88521695137024
10919,MAHISAGAR,Overall,Low,1,2.6838360354304314,97.31616973876953
10920,MORBI,General,Low,0,73.71485233306885,26.285147666931152
10920,MORBI,OBC,Low,1,0.02279643958900124,99.97720122337341
10920,MORBI,SC,Low,1,1.5275332145392895,98.47247004508972
10920,MORBI,ST,Low,1,1.4995011099472322e-05,99.99998807907104
10920,MORBI,Overall,Low,1,0.04751415690407157,99.95248317718506
10921,NARMADA,General,High,1,0.13110577128827572,99.86889958381653
10921,NARMADA,OBC,High,1,33.68810415267944,66.31188988685608
10921,NARMADA,SC,High,0,78.72750461101532,21.27249240875244
10921,NARMADA,ST,High,1,0.1624938566237688,99.83750581741333
10921,NARMADA,Overall,High,1,0.4034347366541624,99.59656000137329
10922,NAVSARI,General,Low,0,66.40741229057312,33.59258770942688
10922,NAVSARI,OBC,Low,1,22.753821313381195,77.24617719650269
10922,NAVSARI,SC,Low,1,2.7321871370077133,97.26781845092773
10922,NAVSARI,ST,Low,0,85.13707965612411,14.862924814224243
10922,NAVSARI,Overall,Low,0,69.05887722969055,30.94112277030945
10923,PANCHMAHALS,General,Low,0,59.02770459651947,40.972304344177246
10923,PANCHMAHALS,OBC,Low,1,0.3308844519779086,99.6691107749939
10923,PANCHMAHALS,SC,Low,1,0.47663161531090736,99.52337145805359
10923,PANCHMAHALS,ST,Low,1,0.04506153054535389,99.95493292808533
10923,PANCHMAHALS,Overall,Low,1,0.2111127832904458,99.78888630867004
10924,PATAN,General,High,1,0.19890007097274065,99.801105260849
10924,PATAN,OBC,High,1,0.27003015857189894,99.72997307777405
10924,PATAN,SC,High,1,1.6179529950022697,98.38204383850098
10924,PATAN,ST,High,1,0.03587819228414446,99.96411800384521
10924,PATAN,Overall,High,1,0.20213567186146975,99.79786276817322
10925,PORBANDAR,General,High,1,0.44796918518841267,99.55203533172607
10925,PORBANDAR,OBC,High,1,0.5420106928795576,99.45799112319946
10925,PORBANDAR,SC,High,1,0.3346930490806699,99.6653139591217
10925,PORBANDAR,ST,High,1,36.54351532459259,63.45648169517517
10925,PORBANDAR,Overall,High,1,0.40221079252660275,99.59779381752014
10926,RAJKOT,General,High,0,78.3909946680069,21.609002351760864
10926,RAJKOT,OBC,High,1,0.17852664459496737,99.82147216796875
10926,RAJKOT,SC,High,1,0.33876479137688875,99.66123700141907
10926,RAJKOT,ST,High,1,0.019060263002756983,99.98094439506531
10926,RAJKOT,Overall,High,1,0.3106132382526994,99.68938827514648
10927,SABARKANTHA,General,High,1,33.9067280292511,66.0932719707489
10927,SABARKANTHA,OBC,High,1,2.4446073919534683,97.55539298057556
10927,SABARKANTHA,SC,High,0,77.58618593215942,22.413820028305054
10927,SABARKANTHA,ST,High,1,0.06884321919642389,99.93115663528442
10927,SABARKANTHA,Overall,High,1,0.4339525941759348,99.56604838371277
10928,SURAT,General,High,1,0.25776608381420374,99.74223375320435
10928,SURAT,OBC,High,1,0.2431655302643776,99.75683093070984
10928,SURAT,SC,High,1,33.23885798454285,66.76114201545715
10928,SURAT,ST,High,1,0.10415770811960101,99.89584684371948
10928,SURAT,Overall,High,1,0.28094490990042686,99.7190535068512
10929,SURENDRANAGAR,General,Low,0,77.10721492767334,22.89278507232666
10929,SURENDRANAGAR,OBC,Low,1,0.04040006024297327,99.95960593223572
10929,SURENDRANAGAR,SC,Low,1,0.05653268890455365,99.94346499443054
10929,SURENDRANAGAR,ST,Low,1,0.0003382028125997749,99.99966621398926
10929,SURENDRANAGAR,Overall,Low,1,0.03767691378016025,99.962317943573
10930,TAPI,General,High,1,31.335464119911194,68.66453886032104
10930,TAPI,OBC,High,1,0.2861257875338197,99.71387386322021
10930,TAPI,SC,High,0,78.72750759124756,21.27249240875244
10930,TAPI,ST,High,1,0.11377475457265973,99.88622665405273
10930,TAPI,Overall,High,1,0.25878562591969967,99.74121451377869
10931,THEDANGS,General,High,0,78.3909946680069,21.609002351760864
10931,THEDANGS,OBC,High,1,0.04807612276636064,99.95192289352417
10931,THEDANGS,SC,High,0,78.72750461101532,21.27249240875244
10931,THEDANGS,ST,High,1,0.09938343428075314,99.90062117576599
10931,THEDANGS,Overall,High,1,0.3561645979061723,99.64383840560913
10932,VADODARA,General,Low,0,77.10721492767334,22.89278507232666
10932,VADODARA,OBC,Low,1,0.013834837591275573,99.98615980148315
10932,VADODARA,SC,Low,1,0.043237171485088766,99.95675683021545
10932,VADODARA,ST,Low,1,0.0024743851099628955,99.99752044677734
10932,VADODARA,Overall,Low,1,0.3838829230517149,99.61611032485962
10933,VALSAD,General,High,1,7.540528476238251,92.45947003364563
10933,VALSAD,OBC,High,1,1.6652245074510574,98.33477139472961
10933,VALSAD,SC,High,1,0.0015156210793065839,99.9984860420227
10933,VALSAD,ST,High,1,0.20878249779343605,99.79121088981628
10933,VALSAD,Overall,High,1,0.41969013400375843,99.58030581474304
11001,AMBALA,General,High,1,17.457719147205353,82.54228234291077
11001,AMBALA,OBC,High,0,79.61528301239014,20.38472294807434
11001,AMBALA,SC,High,0,78.72750461101532,21.27249240875244
11001,AMBALA,ST,High,0,83.93717408180237,16.062825918197632
11001,AMBALA,Overall,High,0,72.57311046123505,27.426892518997192
11002,BHIWANI,General,High,0,65.77536761760712,34.22463536262512
11002,BHIWANI,OBC,High,0,79.61528301239014,20.38472294807434
11002,BHIWANI,SC,High,0,78.72750461101532,21.27249240875244
11002,BHIWANI,ST,High,0,83.93717408180237,16.062825918197632
11002,BHIWANI,Overall,High,0,72.57311046123505,27.426892518997192
11003,CHARKHIDADRI,General,High,0,78.3909946680069,21.609002351760864
11003,CHARKHIDADRI,OBC,High,0,79.61528301239014,20.38472294807434
11003,CHARKHIDADRI,SC,High,0,78.72750461101532,21.27249240875244
11003,CHARKHIDADRI,ST,High,0,83.93716812133789,16.062837839126587
11003,CHARKHIDADRI,Overall,High,0,72.57311046123505,27.426892518997192
11004,FARIDABAD,General,High,1,0.8062437176704407,99.19375777244568
11004,FARIDABAD,OBC,High,1,6.1020273715257645,93.89796853065491
11004,FARIDABAD,SC,High,0,78.72750461101532,21.27249240875244
11004,FARIDABAD,ST,High,0,83.93717408180237,16.062825918197632
11004,FARIDABAD,Overall,High,1,1.6137974336743355,98.38619828224182
11005,FATEHABAD,General,High,0,69.43390965461731,30.566096305847168
11005,FATEHABAD,OBC,High,0,79.61528301239014,20.38472294807434
11005,FATEHABAD,SC,High,0,76.99942737817764,23.000574111938477
11005,FATEHABAD,ST,High,0,83.93717408180237,16.062825918197632
11005,FATEHABAD,Overall,High,0,72.57311046123505,27.426892518997192
11006,GURUGRAM,General,High,0,78.3909946680069,21.609002351760864
11006,GURUGRAM,OBC,High,0,79.61528301239014,20.38472294807434
11006,GURUGRAM,SC,High,0,78.72750461101532,21.27249240875244
11006,GURUGRAM,ST,High,0,83.93717408180237,16.062825918197632
11006,GURUGRAM,Overall,High,0,72.57311046123505,27.426892518997192
11007,HISAR,General,High,0,78.3909946680069,21.609002351760864
11007,HISAR,OBC,High,0,79.61528301239014,20.38472294807434
11007,HISAR,SC,High,0,78.72750461101532,21.27249240875244
11007,HISAR,ST,High,0,83.93717408180237,16.062825918197632
11007,HISAR,Overall,High,0,72.57311046123505,27.426892518997192
11008,JHAJJAR,General,High,0,78.3909946680069,21.609002351760864
11008,JHAJJAR,OBC,High,0,79.61528301239014,20.38472294807434
11008,JHAJJAR,SC,High,0,78.72750461101532,21.27249240875244
11008,JHAJJAR,ST,High,0,83.93717408180237,16.062825918197632
11008,JHAJJAR,Overall,High,0,72.57311046123505,27.426892518997192
11009,JIND,General,High,0,78.3909946680069,21.609002351760864
11009,JIND,OBC,High,0,79.61528301239014,20.38472294807434
11009,JIND,SC,High,0,78.72750461101532,21.27249240875244
11009,JIND,ST,High,0,83.93717408180237,16.062825918197632
11009,JIND,Overall,High,0,72.57311046123505,27.426892518997192
11010,KAITHAL,General,High,0,78.39099615812302,21.609002351760864
11010,KAITHAL,OBC,High,0,58.887502551078796,41.11250042915344
11010,KAITHAL,SC,High,0,78.72750461101532,21.27249240875244
11010,KAITHAL,ST,High,0,83.93717408180237,16.062825918197632
11010,KAITHAL,Overall,High,0,72.57311046123505,27.426892518997192
11011,KARNAL,General,High,1,8.658911287784576,91.34109616279602
11011,KARNAL,OBC,High,0,79.61528301239014,20.38472294807434
11011,KARNAL,SC,High,0,78.72750461101532,21.27249240875244
11011,KARNAL,ST,High,0,83.93717408180237,16.062825918197632
11011,KARNAL,Overall,High,0,72.57311046123505,27.426892518997192
11012,KURUKSHETRA,General,High,0,78.3909946680069,21.609002351760864
11012,KURUKSHETRA,OBC,High,1,34.817540645599365,65.18245935440063
11012,KURUKSHETRA,SC,High,0,78.72750461101532,21.27249240875244
11012,KURUKSHETRA,ST,High,0,83.93717408180237,16.062825918197632
11012,KURUKSHETRA,Overall,High,0,72.57311046123505,27.426892518997192
11013,MAHENDRAGARH,General,High,0,78.3909946680069,21.609002351760864
11013,MAHENDRAGARH,OBC,High,0,79.61528301239014,20.38472294807434
11013,MAHENDRAGARH,SC,High,0,78.72750461101532,21.27249240875244
11013,MAHENDRAGARH,ST,High,0,83.93717408180237,16.062825918197632
11013,MAHENDRAGARH,Overall,High,0,72.57311046123505,27.426892518997192
11014,NUH,General,High,1,0.2989397617056966,99.7010588645935
11014,NUH,OBC,High,1,1.088888943195343,98.91111254692078
11014,NUH,SC,High,0,78.72750461101532,21.27249240875244
11014,NUH,ST,High,0,83.93717408180237,16.062825918197632
11014,NUH,Overall,High,1,1.1627369560301304,98.83726239204407
11015,PALWAL,General,High,0,77.52930223941803,22.47069478034973
11015,PALWAL,OBC,High,1,0.705586327239871,99.29441809654236
11015,PALWAL,SC,High,1,11.390720307826996,88.60928416252136
11015,PALWAL,ST,High,0,83.93717408180237,16.062825918197632
11015,PALWAL,Overall,High,1,6.780058145523071,93.21994185447693
11016,PANCHKULA,General,High,1,4.936564713716507,95.06344199180603
11016,PANCHKULA,OBC,High,1,34.817540645599365,65.18245935440063
11016,PANCHKULA,SC,High,1,36.65716350078583,63.342833518981934
11016,PANCHKULA,ST,High,0,83.93716812133789,16.062837839126587
11016,PANCHKULA,Overall,High,1,8.163190633058548,91.83680415153503
11017,PANIPAT,General,High,0,78.3909946680069,21.609002351760864
11017,PANIPAT,OBC,High,1,1.0778912343084812,98.92210960388184
11017,PANIPAT,SC,High,1,0.18362182890996337,99.81637597084045
11017,PANIPAT,ST,High,0,83.93717408180237,16.062825918197632
11017,PANIPAT,Overall,High,1,43.02902817726135,56.97096586227417
11018,REWARI,General,High,1,43.38372051715851,56.61627650260925
11018,REWARI,OBC,High,0,79.61528301239014,20.38472294807434
11018,REWARI,SC,High,0,78.72750461101532,21.27249240875244
11018,REWARI,ST,High,0,83.93717408180237,16.062825918197632
11018,REWARI,Overall,High,0,72.57311046123505,27.426892518997192
11019,ROHTAK,General,High,1,7.897740602493286,92.10225343704224
11019,ROHTAK,OBC,High,0,79.61528301239014,20.38472294807434
11019,ROHTAK,SC,High,0,78.72750461101532,21.27249240875244
11019,ROHTAK,ST,High,0,83.93717408180237,16.062825918197632
11019,ROHTAK,Overall,High,0,72.57311046123505,27.426892518997192
11020,SIRSA,General,High,0,75.4251092672348,24.574899673461914
11020,SIRSA,OBC,High,0,60.096123814582825,39.903879165649414
11020,SIRSA,SC,High,1,33.23885798454285,66.76114201545715
11020,SIRSA,ST,High,0,83.93717408180237,16.062825918197632
11020,SIRSA,Overall,High,1,45.917823910713196,54.082173109054565
11021,SONIPAT,General,High,0,78.3909946680069,21.609002351760864
11021,SONIPAT,OBC,High,1,43.965908885002136,56.0340940952301
11021,SONIPAT,SC,High,0,78.72750461101532,21.27249240875244
11021,SONIPAT,ST,High,0,83.93717408180237,16.062825918197632
11021,SONIPAT,Overall,High,0,72.57311046123505,27.426892518997192
11022,YAMUNANAGAR,General,High,1,0.5037021357566118,99.49629306793213
11022,YAMUNANAGAR,OBC,High,1,12.297642976045609,87.70235776901245
11022,YAMUNANAGAR,SC,High,0,78.72750461101532,21.27249240875244
11022,YAMUNANAGAR,ST,High,0,83.93717408180237,16.062825918197632
11022,YAMUNANAGAR,Overall,High,1,8.289393782615662,91.71060919761658
11101,BILASPUR(H.P.),General,High,0,69.78757083415985,30.212432146072388
11101,BILASPUR(H.P.),OBC,High,0,79.61528301239014,20.38472294807434
11101,BILASPUR(H.P.),SC,High,0,78.72750461101532,21.27249240875244
11101,BILASPUR(H.P.),ST,High,1,0.17604563618078828,99.8239517211914
11101,BILASPUR(H.P.),Overall,High,0,72.57311046123505,27.426892518997192
11102,CHAMBA,General,High,0,66.8953388929367,33.104658126831055
11102,CHAMBA,OBC,High,0,79.61528301239014,20.38472294807434
11102,CHAMBA,SC,High,1,25.632375478744507,74.3676245212555
11102,CHAMBA,ST,High,0,83.93717408180237,16.062825918197632
11102,CHAMBA,Overall,High,0,72.57311046123505,27.426892518997192
11103,HAMIRPUR(H.P.),General,High,0,78.3909946680069,21.609002351760864
11103,HAMIRPUR(H.P.),OBC,High,0,69.22615170478821,30.773848295211792
11103,HAMIRPUR(H.P.),SC,High,0,78.72750461101532,21.27249240875244
11103,HAMIRPUR(H.P.),ST,High,0,83.93717408180237,16.062825918197632
11103,HAMIRPUR(H.P.),Overall,High,0,72.57311046123505,27.426892518997192
11104,KANGRA,General,High,1,23.104095458984375,76.89590454101562
11104,KANGRA,OBC,High,0,79.61528301239014,20.38472294807434
11104,KANGRA,SC,High,0,78.72750461101532,21.27249240875244
11104,KANGRA,ST,High,1,7.89627879858017,92.10371971130371
11104,KANGRA,Overall,High,0,66.57200157642365,33.427995443344116
11105,KINNAUR,General,High,1,0.07003649370744824,99.92996454238892
11105,KINNAUR,OBC,High,0,79.61528301239014,20.38472294807434
11105,KINNAUR,SC,High,0,78.72750461101532,21.27249240875244
11105,KINNAUR,ST,High,1,27.165350317955017,72.83465266227722
11105,KINNAUR,Overall,High,1,1.8338469788432121,98.16615581512451
11106,KULLU,General,High,1,26.206594705581665,73.79340529441833
11106,KULLU,OBC,High,1,0.8736192248761654,99.12638664245605
11106,KULLU,SC,High,1,23.76759499311447,76.23240947723389
11106,KULLU,ST,High,1,19.19550746679306,80.80448508262634
11106,KULLU,Overall,High,1,17.980235815048218,82.01977014541626
11107,LAHUL&SPITI,General,High,1,0.000669915380058228,99.99933242797852
11107,LAHUL&SPITI,OBC,High,0,79.61528301239014,20.38472294807434
11107,LAHUL&SPITI,SC,High,1,0.14694210840389132,99.85305070877075
11107,LAHUL&SPITI,ST,High,1,0.08948722970671952,99.9105155467987
11107,LAHUL&SPITI,Overall,High,1,0.14045133721083403,99.85955357551575
11108,MANDI,General,High,1,27.18803584575653,72.81196117401123
11108,MANDI,OBC,High,0,55.61544597148895,44.38455104827881
11108,MANDI,SC,High,0,75.17523020505905,24.824774265289307
11108,MANDI,ST,High,0,83.93717408180237,16.062825918197632
11108,MANDI,Overall,High,1,38.59074413776398,61.409252882003784
11109,SHIMLA,General,High,1,4.075784608721733,95.92421650886536
11109,SHIMLA,OBC,High,0,79.61528301239014,20.38472294807434
11109,SHIMLA,SC,High,0,78.72750461101532,21.27249240875244
11109,SHIMLA,ST,High,0,83.93717408180237,16.062825918197632
11109,SHIMLA,Overall,High,1,22.85017967224121,77.14982032775879
11110,SIRMAUR,General,High,0,78.3909946680069,21.609002351760864
11110,SIRMAUR,OBC,High,0,79.61528301239014,20.38472294807434
11110,SIRMAUR,SC,High,1,42.64853298664093,57.35146999359131
11110,SIRMAUR,ST,High,0,83.93717408180237,16.062825918197632
11110,SIRMAUR,Overall,High,0,72.57311046123505,27.426892518997192
11111,SOLAN,General,High,1,2.428091876208782,97.57190346717834
11111,SOLAN,OBC,High,0,79.61528301239014,20.38472294807434
11111,SOLAN,SC,High,0,72.92783558368683,27.072161436080933
11111,SOLAN,ST,High,0,83.93717408180237,16.062825918197632
11111,SOLAN,Overall,High,1,19.245988130569458,80.75401186943054
11112,UNA,General,High,1,3.47006693482399,96.52993679046631
11112,UNA,OBC,High,0,79.61528301239014,20.38472294807434
11112,UNA,SC,High,0,78.72750461101532,21.27249240875244
11112,UNA,ST,High,0,83.93717408180237,16.062825918197632
11112,UNA,Overall,High,0,62.36356198787689,37.63644099235535
11201,ANANTNAG,General,High,1,38.536614179611206,61.463385820388794
11201,ANANTNAG,OBC,High,1,15.267600119113922,84.7324013710022
11201,ANANTNAG,SC,High,0,78.72750461101532,21.27249240875244
11201,ANANTNAG,ST,High,1,0.1182564883492887,99.88173842430115
11201,ANANTNAG,Overall,High,1,11.046028137207031,88.95397186279297
11202,BADGAM,General,High,1,8.527589589357376,91.47241115570068
11202,BADGAM,OBC,High,0,79.61528301239014,20.38472294807434
11202,BADGAM,SC,High,0,78.72750461101532,21.27249240875244
11202,BADGAM,ST,High,0,83.93717408180237,16.062825918197632
11202,BADGAM,Overall,High,1,47.99935221672058,52.0006537437439
11203,BANDIPORA,General,High,1,7.540528476238251,92.45947003364563
11203,BANDIPORA,OBC,High,0,79.61528301239014,20.38472294807434
11203,BANDIPORA,SC,High,0,78.72750461101532,21.27249240875244
11203,BANDIPORA,ST,High,1,4.859304055571556,95.14068961143494
11203,BANDIPORA,Overall,High,1,13.760799169540405,86.2392008304596
11204,BARAMULA,General,High,1,0.20559593103826046,99.79440569877625
11204,BARAMULA,OBC,High,0,79.61528301239014,20.38472294807434
11204,BARAMULA,SC,High,1,2.330915408604861e-11,100.0
11204,BARAMULA,ST,High,1,0.05801163497380912,99.94199275970459
11204,BARAMULA,Overall,High,1,3.4231241792440414,96.5768814086914
11205,DODA,General,Middle,1,3.057456575334072,96.94254398345947
11205,DODA,OBC,Middle,1,0.0083931750850752,99.99160766601562
11205,DODA,SC,Middle,1,0.47560716047883034,99.52439665794373
11205,DODA,ST,Middle,1,0.18723184475675225,99.81276392936707
11205,DODA,Overall,Middle,1,0.5780622363090515,99.4219422340393
11206,GANDERBAL,General,High,1,42.5643265247345,57.435667514801025
11206,GANDERBAL,OBC,High,1,0.05627750651910901,99.9437153339386
11206,GANDERBAL,SC,High,0,78.72750461101532,21.27249240875244
11206,GANDERBAL,ST,High,1,0.11159797431901097,99.88840222358704
11206,GANDERBAL,Overall,High,1,0.5105255171656609,99.48947429656982
11207,JAMMU,General,High,1,0.23928051814436913,99.76072311401367
11207,JAMMU,OBC,High,1,0.5918515380471945,99.4081437587738
11207,JAMMU,SC,High,1,25.952324271202087,74.04767870903015
11207,JAMMU,ST,High,1,3.5849884152412415,96.4150071144104
11207,JAMMU,Overall,High,1,0.4851805977523327,99.5148241519928
11208,KATHUA,General,High,1,44.20675337314606,55.793243646621704
11208,KATHUA,OBC,High,0,79.61528301239014,20.38472294807434
11208,KATHUA,SC,High,1,3.7748146802186966,96.22519016265869
11208,KATHUA,ST,High,1,0.0488834164571017,99.95111227035522
11208,KATHUA,Overall,High,1,9.798821061849594,90.20118117332458
11209,KISHTWAR,General,Middle,1,0.19109533168375492,99.80890154838562
11209,KISHTWAR,OBC,Middle,1,0.006092682087910362,99.99390840530396
11209,KISHTWAR,SC,Middle,0,70.97104787826538,29.02894616127014
11209,KISHTWAR,ST,Middle,1,0.03785043954849243,99.96215105056763
11209,KISHTWAR,Overall,Middle,1,0.13857596786692739,99.86141920089722
11210,KULGAM,General,High,1,0.1564433448947966,99.84355568885803
11210,KULGAM,OBC,High,0,79.61528301239014,20.38472294807434
11210,KULGAM,SC,High,0,78.72750461101532,21.27249240875244
11210,KULGAM,ST,High,0,83.93717408180237,16.062825918197632
11210,KULGAM,Overall,High,1,0.3106132382526994,99.68938827514648
11211,KUPWARA,General,High,0,71.85969650745392,28.140300512313843
11211,KUPWARA,OBC,High,0,79.61528301239014,20.38472294807434
11211,KUPWARA,SC,High,0,78.72750461101532,21.27249240875244
11211,KUPWARA,ST,High,1,0.18098321743309498,99.81902241706848
11211,KUPWARA,Overall,High,1,44.67524290084839,55.32475709915161
11212,PULWAMA,General,High,0,78.3909946680069,21.609002351760864
11212,PULWAMA,OBC,High,1,0.5449991207569838,99.45500493049622
11212,PULWAMA,SC,High,1,7.389677758595781e-09,100.0
11212,PULWAMA,ST,High,1,2.3514926433563232,97.6485013961792
11212,PULWAMA,Overall,High,0,72.57311046123505,27.426892518997192
11213,PUNCH,General,High,0,77.23670899868011,22.763288021087646
11213,PUNCH,OBC,High,1,0.0011167542652401607,99.99887943267822
11213,PUNCH,SC,High,1,5.983788768301745e-11,100.0
11213,PUNCH,ST,High,1,0.14333055587485433,99.85666871070862
11213,PUNCH,Overall,High,1,0.44059427455067635,99.55940842628479
11214,RAJAURI,General,High,1,0.27812053449451923,99.72187280654907
11214,RAJAURI,OBC,High,1,0.002631318784551695,99.99736547470093
11214,RAJAURI,SC,High,0,78.72750759124756,21.27249240875244
11214,RAJAURI,ST,High,1,0.035779207246378064,99.96422529220581
11214,RAJAURI,Overall,High,1,0.18971404060721397,99.81028437614441
11215,RAMBAN,General,High,1,4.936564713716507,95.06344199180603
11215,RAMBAN,OBC,High,1,0.0017189639038406312,99.99828338623047
11215,RAMBAN,SC,High,0,78.72750461101532,21.27249240875244
11215,RAMBAN,ST,High,1,0.06442926242016256,99.93557333946228
11215,RAMBAN,Overall,High,1,0.6764318328350782,99.32356476783752
11216,REASI,General,High,1,0.17762257484719157,99.82237219810486
11216,REASI,OBC,High,0,79.61528301239014,20.38472294807434
11216,REASI,SC,High,1,0.176763825584203,99.82324242591858
11216,REASI,ST,High,1,0.08328960975632071,99.91670846939087
11216,REASI,Overall,High,1,0.2700489014387131,99.72994923591614
11217,SAMBA,General,High,1,3.58382910490036,96.41616940498352
11217,SAMBA,OBC,High,1,0.6624207366257906,99.3375837802887
11217,SAMBA,SC,High,1,0.2275043400004506,99.77249503135681
11217,SAMBA,ST,High,1,0.0925010652281344,99.9074935913086
11217,SAMBA,Overall,High,1,0.5845957435667515,99.41540360450745
11218,SHOPIAN,General,High,0,78.3909946680069,21.609002351760864
11218,SHOPIAN,OBC,High,1,4.286664534447482e-06,100.0
11218,SHOPIAN,SC,High,0,78.72750461101532,21.27249240875244
11218,SHOPIAN,ST,High,1,0.9995430707931519,99.00045990943909
11218,SHOPIAN,Overall,High,1,14.16238397359848,85.8376145362854
11219,SRINAGAR,General,High,0,59.52725112438202,40.47274589538574
11219,SRINAGAR,OBC,High,0,79.61528301239014,20.38472294807434
11219,SRINAGAR,SC,High,0,78.72750461101532,21.27249240875244
11219,SRINAGAR,ST,High,1,12.03935220837593,87.96064853668213
11219,SRINAGAR,Overall,High,0,60.78164279460907,39.21836018562317
11220,UDHAMPUR,General,High,1,20.539534091949463,79.46046590805054
11220,UDHAMPUR,OBC,High,1,0.3686917247250676,99.63130354881287
11220,UDHAMPUR,SC,High,1,0.043219453073106706,99.95678067207336
11220,UDHAMPUR,ST,High,1,0.10826096404343843,99.89174604415894
11220,UDHAMPUR,Overall,High,1,0.380798545666039,99.61919784545898
11301,BOKARO,General,High,0,78.39099615812302,21.609002351760864
11301,BOKARO,OBC,High,1,4.444859176874161,95.55513858795166
11301,BOKARO,SC,High,0,53.0389130115509,46.9610869884491
11301,BOKARO,ST,High,0,83.93717408180237,16.062825918197632
11301,BOKARO,Overall,High,1,31.026548147201538,68.97344589233398
11302,CHATRA,General,High,1,0.1183723914436996,99.88162517547607
