,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude
0,General,0.6954054054054054,1.0772972972972972,0.8535135135135136,0.5067567567567568,0.4289189189189189,0.4272972972972973,3.055945945945946,5.671081081081081,4.37,12919.0,10.9094334,78.3665347
1,OBC,0.0654054054054054,0.0981081081081081,0.07810810810810812,0.07972972972972973,0.0972972972972973,0.08648648648648649,2.4278378378378376,5.932702702702702,4.198108108108109,12919.0,10.9094334,78.3665347
2,Overall,0.07216216216216216,0.08945945945945946,0.07810810810810812,0.057027027027027034,0.06594594594594594,0.05945945945945946,2.525945945945946,6.184324324324324,4.382432432432433,12919.0,10.9094334,78.3665347
3,SC,0.08702702702702703,0.06999999999999999,0.07027027027027027,0.11135135135135135,0.08513513513513513,0.07648648648648648,2.6424324324324324,7.074864864864864,4.896756756756757,12919.0,10.9094334,78.3665347
4,ST,1.57972972972973,1.4659459459459458,1.398108108108108,3.6662162162162164,2.721891891891892,2.9724324324324325,10.403513513513513,12.572432432432432,11.507027027027027,12919.0,10.9094334,78.3665347
