Location,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude,state_latitude,state_longitude
South East,Overall,0.0,0.0,0.0,0.0,0.0,0.0,2.65,4.52,3.63,10709,28.610832,77.051609,28.610832,77.051609
South West A,General,0.0,0.0,0.0,1.93,3.07,2.56,1.28,2.44,1.93,10710,22.6237466,88.410484,22.6237466,88.410484
South West A,OBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10710,22.6237466,88.410484,22.6237466,88.410484
South West A,SC,0.0,0.0,0.0,1.9,0.0,0.0,0.72,0.0,0.0,10710,22.6237466,88.410484,22.6237466,88.410484
South West A,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10710,22.6237466,88.410484,22.6237466,88.410484
South West A,Overall,0.0,0.0,0.0,1.5,1.72,1.63,0.6,0.85,0.74,10710,22.6237466,88.410484,22.6237466,88.410484
South West B,General,0.0,0.0,0.0,2.44,3.54,3.04,2.67,6.73,4.94,10711,28.5120805,77.09318,28.5120805,77.09318
South West B,OBC,1.7,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,10711,28.5120805,77.09318,28.5120805,77.09318
South West B,SC,1.34,0.29,0.79,0.0,0.0,0.0,0.0,0.0,0.0,10711,28.5120805,77.09318,28.5120805,77.09318
South West B,ST,0.0,1.47,0.36,0.0,0.0,0.0,0.0,0.0,0.0,10711,28.5120805,77.09318,28.5120805,77.09318
South West B,Overall,0.0,0.0,0.0,1.5,0.98,1.21,1.05,3.66,2.5,10711,28.5120805,77.09318,28.5120805,77.09318
West A,General,0.0,0.0,0.0,2.41,3.51,3.0,8.08,10.61,9.44,10712,28.644007799999997,77.10337019187665,28.644007799999997,77.10337019187665
West A,OBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10712,28.644007799999997,77.10337019187665,28.644007799999997,77.10337019187665
West A,SC,0.0,0.0,0.0,0.0,0.0,0.0,3.15,5.71,4.44,10712,28.644007799999997,77.10337019187665,28.644007799999997,77.10337019187665
West A,ST,0.0,1.72,0.0,7.89,0.0,0.0,0.0,0.0,0.0,10712,28.644007799999997,77.10337019187665,28.644007799999997,77.10337019187665
West A,Overall,0.0,0.0,0.0,1.08,1.95,1.55,6.73,8.95,7.92,10712,28.644007799999997,77.10337019187665,28.644007799999997,77.10337019187665
West B,General,0.0,0.0,0.0,2.25,2.65,2.47,6.1,9.32,7.82,10713,30.886753,75.6757447,30.886753,75.6757447
West B,OBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10713,30.886753,75.6757447,30.886753,75.6757447
West B,SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10713,30.886753,75.6757447,30.886753,75.6757447
West B,ST,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,10713,30.886753,75.6757447,30.886753,75.6757447
West B,Overall,0.0,0.0,0.0,0.15,0.55,0.36,3.69,6.94,5.41,10713,30.886753,75.6757447,30.886753,75.6757447
