,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude
0,General,0.7975,0.8686111111111111,0.8155555555555556,1.0863888888888888,1.166388888888889,1.051388888888889,8.385833333333332,8.698333333333332,8.464166666666666,11918.5,18.9068356,75.6741579
1,OBC,1.1875,1.2225,1.1877777777777778,2.4124999999999996,2.2275,2.2938888888888886,10.86111111111111,10.798055555555557,10.810277777777777,11918.5,18.9068356,75.6741579
2,Overall,0.6788888888888889,0.7272222222222222,0.7,1.4744444444444444,1.2827777777777778,1.3463888888888889,11.396388888888888,11.236666666666666,11.301944444444445,11918.5,18.9068356,75.6741579
3,SC,0.9847222222222223,0.8536111111111111,0.9019444444444444,1.3783333333333332,1.213888888888889,1.2416666666666667,10.36,10.501666666666667,10.418888888888889,11918.5,18.9068356,75.6741579
4,ST,1.8924999999999998,1.6894444444444445,1.7791666666666666,4.516111111111111,3.9877777777777776,4.146944444444444,19.49888888888889,18.460833333333333,18.985833333333332,11918.5,18.9068356,75.6741579
