Location,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude,state_latitude,state_longitude
FATEHABAD,General,0.0,0.0,0.0,0.28,0.0,0.0,2.88,5.98,4.65,11005,29.51285,75.43344,29.51285,75.43344
FATEHABAD,OBC,0.0,0.0,0.0,0.0,0.0,0.0,0.19,3.35,1.89,11005,29.51285,75.43344,29.51285,75.43344
FATEHABAD,SC,0.0,0.0,0.0,0.06,0.0,0.0,6.42,12.05,9.42,11005,29.51285,75.43344,29.51285,75.43344
FATEHABAD,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11005,29.51285,75.43344,29.51285,75.43344
FATEHABAD,Overall,0.0,0.0,0.0,0.0,0.0,0.0,3.88,7.95,6.12,11005,29.51285,75.43344,29.51285,75.43344
GURUGRAM,General,0.0,0.0,0.0,0.0,0.0,0.0,5.51,6.21,5.9,11006,28.468102,77.001359,28.468102,77.001359
GURUGRAM,OBC,0.0,0.0,0.0,0.0,0.0,0.0,3.03,5.94,4.7,11006,28.468102,77.001359,28.468102,77.001359
GURUGRAM,SC,0.0,0.0,0.0,0.0,0.0,0.0,2.13,2.55,2.35,11006,28.468102,77.001359,28.468102,77.001359
GURUGRAM,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11006,28.468102,77.001359,28.468102,77.001359
GURUGRAM,Overall,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.69,5.16,11006,28.468102,77.001359,28.468102,77.001359
HISAR,General,0.0,0.0,0.0,0.0,0.0,0.0,3.29,6.14,4.88,11007,29.1624,75.73255,29.1624,75.73255
HISAR,OBC,0.0,0.0,0.0,0.0,0.0,0.0,3.92,7.03,5.58,11007,29.1624,75.73255,29.1624,75.73255
HISAR,SC,0.0,0.0,0.0,0.0,0.0,0.0,4.7,6.66,5.73,11007,29.1624,75.73255,29.1624,75.73255
HISAR,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11007,29.1624,75.73255,29.1624,75.73255
HISAR,Overall,0.0,0.0,0.0,0.0,0.0,0.0,3.9,6.5,5.31,11007,29.1624,75.73255,29.1624,75.73255
JHAJJAR,General,0.0,0.35,0.0,0.0,1.41,0.73,4.44,6.48,5.64,11008,28.51275,76.63663,28.51275,76.63663
JHAJJAR,OBC,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.79,0.58,11008,28.51275,76.63663,28.51275,76.63663
JHAJJAR,SC,0.0,0.0,0.0,0.0,0.0,0.0,2.25,6.76,4.74,11008,28.51275,76.63663,28.51275,76.63663
JHAJJAR,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11008,28.51275,76.63663,28.51275,76.63663
JHAJJAR,Overall,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.39,4.35,11008,28.51275,76.63663,28.51275,76.63663
JIND,General,0.0,0.0,0.0,0.0,1.39,0.76,0.1,3.96,2.3,11009,29.29726,76.3374,29.29726,76.3374
JIND,OBC,0.0,0.0,0.0,0.0,0.0,0.0,3.98,7.96,6.06,11009,29.29726,76.3374,29.29726,76.3374
JIND,SC,0.0,0.0,0.0,0.0,0.0,0.0,6.71,9.12,7.95,11009,29.29726,76.3374,29.29726,76.3374
JIND,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11009,29.29726,76.3374,29.29726,76.3374
JIND,Overall,0.0,0.0,0.0,0.0,0.0,0.0,3.07,6.29,4.82,11009,29.29726,76.3374,29.29726,76.3374
KAITHAL,General,0.0,0.0,0.0,0.0,0.09,0.0,2.4,2.25,2.31,11010,29.793098,76.398031,29.793098,76.398031
KAITHAL,OBC,0.0,0.0,0.0,0.6,0.0,0.0,4.07,8.28,6.33,11010,29.793098,76.398031,29.793098,76.398031
KAITHAL,SC,0.0,0.0,0.0,0.0,0.0,0.0,4.68,9.38,7.16,11010,29.793098,76.398031,29.793098,76.398031
KAITHAL,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11010,29.793098,76.398031,29.793098,76.398031
KAITHAL,Overall,0.0,0.0,0.0,0.0,0.0,0.0,3.61,6.08,4.95,11010,29.793098,76.398031,29.793098,76.398031
KARNAL,General,0.56,0.87,0.74,2.18,3.74,3.08,6.29,8.52,7.59,11011,29.6803266,76.9896254,29.6803266,76.9896254
KARNAL,OBC,0.0,0.0,0.0,0.0,0.0,0.0,2.67,6.61,4.8,11011,29.6803266,76.9896254,29.6803266,76.9896254
KARNAL,SC,0.0,0.0,0.0,0.0,0.0,0.0,4.72,9.93,7.46,11011,29.6803266,76.9896254,29.6803266,76.9896254
KARNAL,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11011,29.6803266,76.9896254,29.6803266,76.9896254
KARNAL,Overall,0.0,0.0,0.0,0.0,0.55,0.17,4.74,8.36,6.75,11011,29.6803266,76.9896254,29.6803266,76.9896254
KURUKSHETRA,General,0.0,0.2,0.0,0.0,0.0,0.0,0.12,2.06,1.29,11012,29.9693747,76.8482787,29.9693747,76.8482787
KURUKSHETRA,OBC,0.0,0.0,0.0,1.19,2.17,1.72,0.95,4.14,2.72,11012,29.9693747,76.8482787,29.9693747,76.8482787
KURUKSHETRA,SC,0.0,0.0,0.0,0.0,0.11,0.0,4.62,5.26,4.96,11012,29.9693747,76.8482787,29.9693747,76.8482787
KURUKSHETRA,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11012,29.9693747,76.8482787,29.9693747,76.8482787
KURUKSHETRA,Overall,0.0,0.0,0.0,0.0,0.51,0.24,1.86,3.71,2.9,11012,29.9693747,76.8482787,29.9693747,76.8482787
MAHENDRAGARH,General,0.0,0.0,0.0,0.0,1.26,0.09,0.0,2.12,0.97,11013,28.30412,76.13257,28.30412,76.13257
MAHENDRAGARH,OBC,0.0,0.0,0.0,0.0,0.0,0.0,2.51,3.32,2.98,11013,28.30412,76.13257,28.30412,76.13257
MAHENDRAGARH,SC,0.0,0.0,0.0,0.0,0.0,0.0,1.95,1.01,1.45,11013,28.30412,76.13257,28.30412,76.13257
MAHENDRAGARH,ST,0.0,20.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,11013,28.30412,76.13257,28.30412,76.13257
MAHENDRAGARH,Overall,0.0,0.0,0.0,0.0,0.0,0.0,1.64,2.6,2.2,11013,28.30412,76.13257,28.30412,76.13257
NUH,General,0.0,0.0,0.0,4.8,3.51,4.07,10.88,13.92,12.73,11014,28.07798,77.04599,28.07798,77.04599
NUH,OBC,0.0,0.0,0.0,3.58,2.49,2.95,21.01,15.43,17.34,11014,28.07798,77.04599,28.07798,77.04599
NUH,SC,0.0,0.0,0.0,0.0,0.0,0.0,11.31,8.48,9.76,11014,28.07798,77.04599,28.07798,77.04599
NUH,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11014,28.07798,77.04599,28.07798,77.04599
NUH,Overall,0.0,0.0,0.0,3.29,2.28,2.71,18.79,14.71,16.17,11014,28.07798,77.04599,28.07798,77.04599
PALWAL,General,0.0,0.0,0.0,0.03,0.0,0.0,4.97,0.78,2.47,11015,29.950103849999998,76.87257663061018,29.950103849999998,76.87257663061018
PALWAL,OBC,0.0,0.0,0.0,4.25,2.61,3.35,12.03,9.18,10.35,11015,29.950103849999998,76.87257663061018,29.950103849999998,76.87257663061018
PALWAL,SC,0.0,0.0,0.0,2.01,0.64,1.31,4.54,6.85,5.8,11015,29.950103849999998,76.87257663061018,29.950103849999998,76.87257663061018
PALWAL,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11015,29.950103849999998,76.87257663061018,29.950103849999998,76.87257663061018
PALWAL,Overall,0.0,0.0,0.0,2.15,0.0,0.79,7.17,4.93,5.86,11015,29.950103849999998,76.87257663061018,29.950103849999998,76.87257663061018
PANCHKULA,General,0.0,0.0,0.0,2.54,4.39,3.57,15.7,18.52,17.24,11016,30.68287,76.86243,30.68287,76.86243
PANCHKULA,OBC,0.0,0.0,0.0,1.19,0.0,0.52,7.66,9.67,8.73,11016,30.68287,76.86243,30.68287,76.86243
PANCHKULA,SC,0.0,0.0,0.0,1.11,1.04,1.07,9.79,7.8,8.78,11016,30.68287,76.86243,30.68287,76.86243
PANCHKULA,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11016,30.68287,76.86243,30.68287,76.86243
PANCHKULA,Overall,0.0,0.0,0.0,2.03,3.08,2.61,12.9,14.96,14.0,11016,30.68287,76.86243,30.68287,76.86243
PANIPAT,General,0.0,0.0,0.0,0.0,0.0,0.0,3.63,7.29,5.74,11017,29.3912753,76.9771675,29.3912753,76.9771675
PANIPAT,OBC,0.0,0.0,0.0,3.59,5.94,4.87,10.08,11.95,11.08,11017,29.3912753,76.9771675,29.3912753,76.9771675
PANIPAT,SC,0.0,0.0,0.0,5.14,5.54,5.36,9.07,9.58,9.33,11017,29.3912753,76.9771675,29.3912753,76.9771675
PANIPAT,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11017,29.3912753,76.9771675,29.3912753,76.9771675
PANIPAT,Overall,0.0,0.0,0.0,0.75,1.53,1.19,6.97,9.2,8.19,11017,29.3912753,76.9771675,29.3912753,76.9771675
REWARI,General,0.0,0.0,0.0,0.93,5.25,3.43,4.29,8.3,6.64,11018,28.1956468,76.6165179,28.1956468,76.6165179
REWARI,OBC,0.0,0.0,0.0,0.0,0.0,0.0,2.68,1.45,1.98,11018,28.1956468,76.6165179,28.1956468,76.6165179
REWARI,SC,0.0,0.0,0.0,0.0,0.0,0.0,1.44,2.3,1.9,11018,28.1956468,76.6165179,28.1956468,76.6165179
REWARI,ST,0.0,0.0,0.0,0.0,13.64,17.39,0.0,21.43,21.43,11018,28.1956468,76.6165179,28.1956468,76.6165179
REWARI,Overall,0.0,0.0,0.0,0.0,0.25,0.0,2.82,3.72,3.33,11018,28.1956468,76.6165179,28.1956468,76.6165179
ROHTAK,General,0.0,0.0,0.0,2.24,4.28,3.4,6.89,8.96,8.07,11019,28.9010899,76.5801935,28.9010899,76.5801935
ROHTAK,OBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,11019,28.9010899,76.5801935,28.9010899,76.5801935
ROHTAK,SC,0.0,0.0,0.0,0.0,0.0,0.0,5.13,8.61,6.92,11019,28.9010899,76.5801935,28.9010899,76.5801935
ROHTAK,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11019,28.9010899,76.5801935,28.9010899,76.5801935
ROHTAK,Overall,0.0,0.0,0.0,0.0,1.46,0.75,5.05,7.38,6.33,11019,28.9010899,76.5801935,28.9010899,76.5801935
SIRSA,General,0.0,0.0,0.0,0.1,0.68,0.41,2.21,2.7,2.49,11020,29.5372849,75.0377649,29.5372849,75.0377649
SIRSA,OBC,0.0,0.0,0.0,0.57,0.82,0.7,4.75,9.27,7.2,11020,29.5372849,75.0377649,29.5372849,75.0377649
SIRSA,SC,0.0,0.0,0.0,1.2,0.81,1.0,9.37,8.83,9.09,11020,29.5372849,75.0377649,29.5372849,75.0377649
SIRSA,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11020,29.5372849,75.0377649,29.5372849,75.0377649
SIRSA,Overall,0.0,0.0,0.0,0.68,0.75,0.72,5.93,6.77,6.39,11020,29.5372849,75.0377649,29.5372849,75.0377649
SONIPAT,General,0.0,0.0,0.0,0.0,0.04,0.0,5.24,5.65,5.49,11021,28.9953758,77.0233627,28.9953758,77.0233627
SONIPAT,OBC,0.0,0.0,0.0,0.96,0.0,0.29,6.2,3.64,4.82,11021,28.9953758,77.0233627,28.9953758,77.0233627
SONIPAT,SC,0.0,0.0,0.0,0.0,0.0,0.0,2.58,4.07,3.37,11021,28.9953758,77.0233627,28.9953758,77.0233627
SONIPAT,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11021,28.9953758,77.0233627,28.9953758,77.0233627
SONIPAT,Overall,0.0,0.0,0.0,0.0,0.0,0.0,4.9,4.87,4.89,11021,28.9953758,77.0233627,28.9953758,77.0233627
YAMUNANAGAR,General,1.61,0.57,1.03,4.06,2.97,3.44,3.46,5.24,4.47,11022,30.1231349,77.286329,30.1231349,77.286329
YAMUNANAGAR,OBC,0.0,0.0,0.0,1.99,1.07,1.5,5.62,6.4,6.05,11022,30.1231349,77.286329,30.1231349,77.286329
YAMUNANAGAR,SC,0.0,0.0,0.0,0.0,0.76,0.31,5.01,9.01,7.12,11022,30.1231349,77.286329,30.1231349,77.286329
YAMUNANAGAR,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11022,30.1231349,77.286329,30.1231349,77.286329
YAMUNANAGAR,Overall,0.0,0.0,0.0,2.02,1.66,1.82,4.77,6.8,5.88,11022,30.1231349,77.286329,30.1231349,77.286329
