,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude
0,General,0.15409090909090908,0.27590909090909094,0.20863636363636362,1.0413636363636363,1.63,1.325909090909091,4.421363636363636,6.219545454545455,5.4386363636363635,11011.5,29.0,76.0
1,OBC,0.06181818181818182,0.05772727272727273,0.05909090909090909,0.9259090909090909,0.8690909090909091,0.8736363636363635,4.832272727272727,6.17409090909091,5.524545454545454,11011.5,29.0,76.0
2,Overall,0.0,0.0,0.0,0.6354545454545455,0.7318181818181819,0.6536363636363636,5.091818181818182,6.716818181818183,5.966363636363636,11011.5,29.0,76.0
3,SC,0.0,0.0,0.0,0.4327272727272727,0.40454545454545454,0.4113636363636364,4.645,6.883181818181819,5.821363636363636,11011.5,29.0,76.0
4,ST,0.0,0.9090909090909091,0.7577272727272728,0.0,0.62,0.7904545454545455,0.0,0.9740909090909091,0.9740909090909091,11011.5,29.0,76.0
