,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude,Location
0,General,6.915,6.764230769230769,6.8342307692307696,9.225384615384616,9.012884615384616,9.067115384615384,9.068846153846154,9.584807692307693,9.29923076923077,11826.5,23.814341899999995,77.5340719,Madhya Pradesh
1,OBC,1.9319230769230769,2.3396153846153847,2.0921153846153846,6.0582692307692305,5.700384615384616,5.852115384615384,7.874038461538461,7.774807692307693,7.789615384615384,11826.5,23.814341899999995,77.5340719,Madhya Pradesh
2,Overall,2.854230769230769,3.178269230769231,3.015961538461539,9.0125,8.548461538461538,8.772115384615384,10.021346153846155,10.98,10.505576923076923,11826.5,23.814341899999995,77.5340719,Madhya Pradesh
3,SC,2.101153846153846,2.4051923076923076,2.231153846153846,7.184807692307692,7.0588461538461535,7.120961538461539,8.890961538461537,10.214038461538461,9.605384615384615,11826.5,23.814341899999995,77.5340719,Madhya Pradesh
4,ST,3.473653846153846,3.6301923076923077,3.536538461538462,14.302115384615385,14.08423076923077,14.175,18.79826923076923,22.378076923076925,20.703461538461536,11826.5,23.814341899999995,77.5340719,Madhya Pradesh
