Location,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude,state_latitude,state_longitude
REWA,ST,12.3,17.37,14.98,28.86,34.61,31.96,35.24,45.86,40.97,11838,24.5359,81.2934,24.5359,81.2934
REWA,Overall,0.75,2.42,1.63,7.77,8.46,8.14,9.85,10.11,9.99,11838,24.5359,81.2934,24.5359,81.2934
SAGAR,General,10.76,6.11,8.37,15.98,10.03,12.94,28.08,18.02,23.04,11839,22.6382268,79.422549,22.6382268,79.422549
SAGAR,OBC,4.63,5.17,4.91,7.22,7.45,7.34,8.39,5.59,6.94,11839,22.6382268,79.422549,22.6382268,79.422549
SAGAR,SC,3.17,4.08,3.64,7.59,7.59,7.59,7.81,6.52,7.14,11839,22.6382268,79.422549,22.6382268,79.422549
SAGAR,ST,6.84,5.34,6.08,17.84,16.55,17.19,25.71,22.59,24.16,11839,22.6382268,79.422549,22.6382268,79.422549
SAGAR,Overall,5.32,5.06,5.18,9.66,8.87,9.25,12.82,8.99,10.85,11839,22.6382268,79.422549,22.6382268,79.422549
SATNA,General,4.25,4.32,4.28,2.46,4.08,3.34,2.89,5.88,4.49,11840,24.5751308,80.8325721,24.5751308,80.8325721
SATNA,OBC,0.75,2.07,1.44,3.33,3.27,3.29,3.8,8.6,6.25,11840,24.5751308,80.8325721,24.5751308,80.8325721
SATNA,SC,0.7,1.1,0.91,5.52,7.47,6.53,5.96,8.78,7.36,11840,24.5751308,80.8325721,24.5751308,80.8325721
SATNA,ST,3.35,2.63,2.98,19.33,19.1,19.21,23.34,28.93,26.14,11840,24.5751308,80.8325721,24.5751308,80.8325721
SATNA,Overall,1.93,2.44,2.19,6.57,7.14,6.87,5.86,9.7,7.84,11840,24.5751308,80.8325721,24.5751308,80.8325721
SEHORE,General,7.74,6.17,6.92,10.89,13.56,12.29,9.87,6.91,8.34,11841,24.8091356,77.6134729,24.8091356,77.6134729
SEHORE,OBC,0.0,0.85,0.0,1.91,5.78,3.94,3.05,5.03,4.12,11841,24.8091356,77.6134729,24.8091356,77.6134729
SEHORE,SC,2.16,0.49,1.29,4.63,6.0,5.36,5.86,3.17,4.41,11841,24.8091356,77.6134729,24.8091356,77.6134729
SEHORE,ST,0.0,1.22,0.29,13.22,13.16,13.19,14.55,14.26,14.39,11841,24.8091356,77.6134729,24.8091356,77.6134729
SEHORE,Overall,0.0,1.51,0.7,5.26,7.82,6.6,5.76,5.78,5.77,11841,24.8091356,77.6134729,24.8091356,77.6134729
SEONI,General,3.99,0.86,2.4,8.12,4.7,6.4,5.38,8.12,6.78,11842,21.5590905,78.6048491,21.5590905,78.6048491
SEONI,OBC,0.0,0.49,0.0,1.52,2.16,1.85,6.14,7.06,6.6,11842,21.5590905,78.6048491,21.5590905,78.6048491
SEONI,SC,1.82,1.38,1.59,3.02,5.13,4.1,0.62,5.43,3.07,11842,21.5590905,78.6048491,21.5590905,78.6048491
SEONI,ST,1.19,1.66,1.42,4.84,6.46,5.65,12.78,18.75,15.68,11842,21.5590905,78.6048491,21.5590905,78.6048491
SEONI,Overall,0.58,1.06,0.83,3.54,4.31,3.94,8.23,11.42,9.81,11842,21.5590905,78.6048491,21.5590905,78.6048491
SHAHDOL,General,8.81,4.02,6.26,2.05,1.65,1.84,8.05,9.28,8.7,11843,23.310504,81.352656,23.310504,81.352656
SHAHDOL,OBC,0.0,0.0,0.0,0.0,0.0,0.0,5.51,6.67,6.09,11843,23.310504,81.352656,23.310504,81.352656
SHAHDOL,SC,4.89,5.39,5.15,8.88,13.88,11.47,9.95,11.23,10.62,11843,23.310504,81.352656,23.310504,81.352656
SHAHDOL,ST,0.0,2.21,0.87,11.98,14.14,13.07,13.89,23.33,18.38,11843,23.310504,81.352656,23.310504,81.352656
SHAHDOL,Overall,0.0,0.0,0.0,6.54,7.25,6.89,9.87,14.13,11.98,11843,23.310504,81.352656,23.310504,81.352656
SHAJAPUR,General,11.66,11.05,11.35,17.64,13.46,15.54,16.83,5.15,10.68,11844,23.4240705,76.2838697,23.4240705,76.2838697
SHAJAPUR,OBC,2.99,0.0,1.19,7.21,1.15,4.06,11.0,10.18,10.55,11844,23.4240705,76.2838697,23.4240705,76.2838697
SHAJAPUR,SC,3.76,3.27,3.5,7.29,1.69,4.38,9.02,3.46,5.91,11844,23.4240705,76.2838697,23.4240705,76.2838697
SHAJAPUR,ST,3.35,1.43,2.35,17.73,2.83,10.24,25.56,14.25,19.94,11844,23.4240705,76.2838697,23.4240705,76.2838697
SHAJAPUR,Overall,4.93,2.78,3.82,9.64,3.65,6.55,12.07,7.81,9.74,11844,23.4240705,76.2838697,23.4240705,76.2838697
SHEOPUR,General,19.21,18.95,19.07,13.06,12.17,12.59,9.14,2.16,5.36,11845,23.8143419,77.5340719,23.8143419,77.5340719
SHEOPUR,OBC,1.65,2.66,2.18,14.97,11.54,13.19,14.71,11.74,12.95,11845,23.8143419,77.5340719,23.8143419,77.5340719
SHEOPUR,SC,0.0,0.0,0.0,8.73,9.01,8.88,13.4,9.66,11.14,11845,23.8143419,77.5340719,23.8143419,77.5340719
SHEOPUR,ST,1.59,1.72,1.66,23.13,19.17,21.04,40.14,34.76,36.73,11845,23.8143419,77.5340719,23.8143419,77.5340719
SHEOPUR,Overall,2.7,3.46,3.1,15.78,13.05,14.36,16.73,13.54,14.84,11845,23.8143419,77.5340719,23.8143419,77.5340719
SHIVPURI,General,6.48,9.45,8.11,7.9,10.25,9.19,0.0,4.19,2.19,11846,22.2022462,78.8905263,22.2022462,78.8905263
SHIVPURI,OBC,1.99,3.41,2.74,11.19,8.6,9.81,9.55,9.96,9.8,11846,22.2022462,78.8905263,22.2022462,78.8905263
SHIVPURI,SC,1.19,2.24,1.73,14.86,10.44,12.54,9.54,12.3,11.23,11846,22.2022462,78.8905263,22.2022462,78.8905263
SHIVPURI,ST,1.22,0.81,1.01,29.09,24.98,26.92,25.23,33.38,30.7,11846,22.2022462,78.8905263,22.2022462,78.8905263
SHIVPURI,Overall,2.04,3.27,2.69,14.6,11.76,13.1,8.83,10.88,10.07,11846,22.2022462,78.8905263,22.2022462,78.8905263
SIDHI,General,1.86,2.21,2.04,2.99,5.47,4.28,5.26,1.8,3.46,11847,24.4108921,81.8794694,24.4108921,81.8794694
SIDHI,OBC,1.53,2.6,2.08,5.56,8.51,7.09,5.75,9.06,7.46,11847,24.4108921,81.8794694,24.4108921,81.8794694
SIDHI,SC,0.0,0.79,0.0,9.34,9.57,9.46,11.1,17.49,14.42,11847,24.4108921,81.8794694,24.4108921,81.8794694
SIDHI,ST,3.1,3.11,3.11,14.69,15.93,15.33,17.68,23.99,20.79,11847,24.4108921,81.8794694,24.4108921,81.8794694
SIDHI,Overall,1.51,2.43,1.99,8.47,10.37,9.46,9.18,11.87,10.55,11847,24.4108921,81.8794694,24.4108921,81.8794694
SINGRAULI,General,7.03,9.15,8.19,11.29,9.71,10.44,7.02,13.54,10.57,11848,24.1974432,82.6661453,24.1974432,82.6661453
SINGRAULI,OBC,0.32,0.0,0.0,3.96,3.74,3.84,7.69,8.59,8.16,11848,24.1974432,82.6661453,24.1974432,82.6661453
SINGRAULI,SC,4.84,2.81,3.81,14.57,15.69,15.15,20.77,19.46,20.06,11848,24.1974432,82.6661453,24.1974432,82.6661453
SINGRAULI,ST,3.45,3.04,3.24,17.88,18.05,17.97,18.96,27.15,23.2,11848,24.1974432,82.6661453,24.1974432,82.6661453
SINGRAULI,Overall,2.85,2.12,2.47,11.33,11.3,11.31,12.33,15.6,14.06,11848,24.1974432,82.6661453,24.1974432,82.6661453
TIKAMGARH,General,16.19,17.94,17.13,21.05,24.14,22.69,11.38,12.58,12.0,11849,24.766564,78.840396,24.766564,78.840396
TIKAMGARH,OBC,4.86,4.17,4.49,10.15,7.35,8.69,7.26,8.14,7.74,11849,24.766564,78.840396,24.766564,78.840396
TIKAMGARH,SC,3.07,2.65,2.86,8.09,6.87,7.45,4.91,6.52,5.8,11849,24.766564,78.840396,24.766564,78.840396
TIKAMGARH,ST,0.0,0.0,0.0,19.78,22.08,21.03,0.0,10.93,3.59,11849,24.766564,78.840396,24.766564,78.840396
TIKAMGARH,Overall,5.09,4.65,4.86,11.44,10.17,10.78,6.77,8.15,7.52,11849,24.766564,78.840396,24.766564,78.840396
UJJAIN,General,7.52,5.27,6.33,11.57,6.76,9.04,13.79,5.28,9.18,11850,23.1885131,75.7716562,23.1885131,75.7716562
UJJAIN,OBC,2.1,2.99,2.56,10.35,7.97,9.12,11.62,7.58,9.38,11850,23.1885131,75.7716562,23.1885131,75.7716562
UJJAIN,SC,5.67,6.75,6.22,11.93,10.31,11.08,12.95,11.14,11.95,11850,23.1885131,75.7716562,23.1885131,75.7716562
UJJAIN,ST,9.68,9.54,9.61,15.63,14.76,15.18,13.87,9.69,11.59,11850,23.1885131,75.7716562,23.1885131,75.7716562
UJJAIN,Overall,4.62,4.86,4.74,11.28,8.63,9.9,12.61,8.06,10.1,11850,23.1885131,75.7716562,23.1885131,75.7716562
UMARIA,General,0.0,0.0,0.0,0.89,0.05,0.45,5.15,10.6,7.99,11851,23.5246558,80.8361408,23.5246558,80.8361408
UMARIA,OBC,0.0,1.12,0.35,1.91,0.83,1.35,4.11,5.88,4.98,11851,23.5246558,80.8361408,23.5246558,80.8361408
UMARIA,SC,0.0,0.41,0.0,2.5,8.89,5.79,7.45,13.06,10.41,11851,23.5246558,80.8361408,23.5246558,80.8361408
UMARIA,ST,2.17,1.68,1.93,11.54,10.76,11.15,17.06,19.61,18.27,11851,23.5246558,80.8361408,23.5246558,80.8361408
UMARIA,Overall,0.92,0.58,0.74,7.02,6.69,6.85,10.4,13.11,11.74,11851,23.5246558,80.8361408,23.5246558,80.8361408
VIDISHA,General,3.33,3.67,3.51,6.3,4.34,5.28,5.96,6.08,6.02,11852,23.5208128,77.8063184,23.5208128,77.8063184
VIDISHA,OBC,4.09,3.81,3.95,13.06,11.16,12.08,7.04,8.05,7.58,11852,23.5208128,77.8063184,23.5208128,77.8063184
VIDISHA,SC,1.46,2.35,1.92,9.29,7.56,8.41,8.19,8.53,8.37,11852,23.5208128,77.8063184,23.5208128,77.8063184
VIDISHA,ST,0.0,0.0,0.0,17.41,14.6,15.98,31.98,27.3,29.47,11852,23.5208128,77.8063184,23.5208128,77.8063184
VIDISHA,Overall,2.87,3.0,2.94,11.34,9.39,10.33,7.8,8.32,8.08,11852,23.5208128,77.8063184,23.5208128,77.8063184
