,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude,Location
0,General,1.3624242424242425,1.516969696969697,1.4084848484848485,2.642121212121212,3.3306060606060606,2.992424242424242,28.986060606060605,30.241515151515152,29.67606060606061,13017.0,17.8495919,79.1151663,Telangana
1,OBC,0.3333333333333333,0.4078787878787879,0.37212121212121213,1.87,2.1103030303030303,1.9945454545454544,12.296666666666665,13.502121212121212,12.845757575757576,13017.0,17.8495919,79.1151663,Telangana
2,Overall,0.639090909090909,0.6990909090909091,0.6478787878787879,2.432424242424242,2.797878787878788,2.6209090909090906,13.236060606060606,15.162424242424242,14.163939393939392,13017.0,17.8495919,79.1151663,Telangana
3,SC,0.9696969696969697,0.8072727272727273,0.8627272727272727,2.8000000000000003,3.039393939393939,2.9084848484848487,9.35,12.17909090909091,10.73121212121212,13017.0,17.8495919,79.1151663,Telangana
4,ST,2.065757575757576,1.956060606060606,1.8936363636363638,4.457272727272727,4.661515151515152,4.559090909090909,12.642727272727273,14.945757575757575,13.455454545454545,13017.0,17.8495919,79.1151663,Telangana
