,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude,Location
0,General,3.9181818181818175,4.193636363636363,4.032727272727273,4.100606060606061,3.9506060606060607,3.97969696969697,6.225454545454546,5.62060606060606,5.802121212121212,12717.0,26.8105777,73.7684549,Rajasthan
1,OBC,3.246969696969697,3.795151515151515,3.5381818181818185,3.9048484848484843,3.892727272727273,3.9033333333333333,7.875757575757575,8.246060606060606,8.071515151515152,12717.0,26.8105777,73.7684549,Rajasthan
2,Overall,3.253939393939394,3.742424242424242,3.5115151515151513,4.329090909090909,4.557272727272727,4.449090909090909,8.107575757575757,8.532121212121211,8.308484848484849,12717.0,26.8105777,73.7684549,Rajasthan
3,SC,2.6357575757575757,3.501212121212121,3.082727272727273,4.29,5.054242424242424,4.6872727272727275,8.207272727272727,9.022424242424243,8.64969696969697,12717.0,26.8105777,73.7684549,Rajasthan
4,ST,3.221212121212121,3.39,3.2793939393939393,4.700606060606061,5.986969696969696,5.285757575757576,10.076363636363636,10.772727272727273,10.19969696969697,12717.0,26.8105777,73.7684549,Rajasthan
