,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude
0,General,0.0,0.006923076923076922,0.0,0.5153846153846154,0.6900000000000001,0.5507692307692308,11.36923076923077,14.107692307692307,12.8,10007.0,15.924090500000002,80.1863809
1,OBC,0.23846153846153847,0.73,0.48000000000000004,1.73,1.6776923076923076,1.6984615384615387,17.391538461538463,19.413076923076922,18.423076923076923,10007.0,15.924090500000002,80.1863809
2,Overall,0.0,0.18846153846153849,0.02769230769230769,1.4892307692307691,1.712307692307692,1.603076923076923,14.802307692307693,17.304615384615385,16.085384615384616,10007.0,15.924090500000002,80.1863809
3,SC,0.0,0.017692307692307695,0.0,1.4507692307692308,1.5499999999999998,1.4676923076923079,12.083846153846155,15.44076923076923,13.791538461538462,10007.0,15.924090500000002,80.1863809
4,ST,0.7,1.4453846153846153,1.0592307692307692,5.806923076923076,6.178461538461538,5.989230769230769,13.431538461538462,14.057692307692308,13.716153846153846,10007.0,15.924090500000002,80.1863809
