,Social Category,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall,DNo,latitude,longitude,Location
0,General,12.977083333333333,13.975,13.489583333333334,3.6145833333333335,3.42125,3.395416666666667,15.378749999999998,15.417083333333332,15.3975,13412.5,22.9964948,87.6855882,West Bengal
1,OBC,7.015,6.740833333333334,6.70625,5.4624999999999995,8.016666666666667,6.683333333333334,20.982916666666664,22.676666666666666,21.98,13412.5,22.9964948,87.6855882,West Bengal
2,Overall,9.910416666666666,10.56875,10.249583333333334,2.4804166666666667,2.63875,2.5525,17.3325,18.6125,17.93583333333333,13412.5,22.9964948,87.6855882,West Bengal
3,SC,8.448333333333332,9.001666666666667,8.692083333333333,0.6454166666666666,1.5608333333333333,1.0558333333333334,17.947083333333335,20.617916666666666,19.24,13412.5,22.9964948,87.6855882,West Bengal
4,ST,12.160416666666668,12.834583333333333,12.435,3.8929166666666664,5.0512500000000005,4.2975,10.967916666666667,15.456249999999999,12.84375,13412.5,22.9964948,87.6855882,West Bengal
